Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
616050,4,590502,1073648347,0.166667,,,,,,
599956,0,635665,1736985600,1.0,,,,,,
599956,0,490041,1736996107,1.0,,,,,,
599956,0,490041,1737002279,1.0,,,,,,
490041,0,599956,1737004035,1.0,,,,,,
490041,0,599956,1737021459,1.0,,,,,,
490041,0,635665,1737040183,1.0,,,,,,
599956,0,635665,1737058549,1.0,,,,,,
490041,0,599956,1737079683,1.0,,,,,,
490041,1,589639,1737106981,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341
599956,1,635665,1737112976,1.0,0.0,0.0,34.2958,-39.025999999999996,29.3296,-37.8076
599956,0,589639,1737127164,1.0,,,,,,
599956,1,589639,1737155586,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341
490041,1,635665,1737212600,1.0,0.0,0.0,34.5741,-42.0541,29.3296,-37.8076
599956,1,589639,1737226419,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341
599956,1,589639,1737230519,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341
599956,0,589639,1737255541,1.0,,,,,,
490041,1,589639,1737257999,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341
599956,0,635665,1737266380,1.0,,,,,,
490041,0,589639,1737287971,1.0,,,,,,
490041,0,635665,1737307447,1.0,,,,,,
599956,0,490041,1737321539,1.0,,,,,,
599956,0,635665,1737352151,1.0,,,,,,
490041,0,635665,1737352836,1.0,,,,,,
599956,0,589639,1737364046,1.0,,,,,,
599956,0,635665,1737378632,1.0,,,,,,
599956,0,589639,1737382150,1.0,,,,,,
599956,0,635665,1737382900,1.0,,,,,,
490041,1,589639,1737384326,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341
490041,1,589639,1737423964,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341
490041,1,635665,1737432798,1.0,0.0,0.0,34.5741,-42.0541,29.3296,-37.8076
490041,1,599956,1737458187,1.0,0.0,0.0,34.5741,-42.0541,34.2958,-39.025999999999996
490041,0,599956,1737462643,1.0,,,,,,
599956,1,490041,1737479243,1.0,0.0,0.0,34.2958,-39.025999999999996,34.5741,-42.0541
490041,0,589639,1737502506,1.0,,,,,,
490041,0,599956,1737505437,1.0,,,,,,
599956,1,490041,1737511222,1.0,0.0,0.0,34.2958,-39.025999999999996,34.5741,-42.0541
490041,0,589639,1737519706,1.0,,,,,,
599956,1,589639,1737522226,1.0,0.0,0.0,34.2958,-39.025999999999996,30.4483,-42.5341
490041,1,635665,1737534576,1.0,0.0,0.0,34.5741,-42.0541,29.3296,-37.8076
599956,0,635665,1737537495,1.0,,,,,,
490041,0,599956,1737559018,1.0,,,,,,
490041,1,589639,1737559895,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341
533140,0,591682,1737990027,1.0,,,,,,
568093,0,616050,1738410525,1.0,,,,,,
632150,1,635665,1738495944,1.0,2.0,0.0,-27.2563,91.7676,29.3296,-37.8076
635665,1,568093,1739004551,1.0,0.0,0.0,29.3296,-37.8076,28.3004,-47.4036
616050,1,632150,1739177038,1.0,2.0,2.0,-20.9062,92.3982,-27.2563,91.7676
632150,1,568093,1739485866,1.0,2.0,0.0,-27.2563,91.7676,28.3004,-47.4036
568093,0,632150,1739527756,1.0,,,,,,
533140,0,464459,1739819614,1.0,,,,,,
533140,0,616050,1739890866,1.0,,,,,,
