templateID,candidateID,demographicsCosine,travelJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,graphName
0,463777,0.3371072461865391,,,,,,,,,,,,,
0,464459,0.7289580157698706,,,,1.0,0.5773029229703024,0.9604609784629188,0.33833451486442834,,,1.0,0.9654504682520898,,
0,474199,0.32816504225768484,,,,,,,,,,,,,
0,475130,0.26986944167119453,,,,,,,,,,,,,
0,490041,0.7295577836960134,,,,0.8033899337478996,0.569203395126873,0.9438430586741626,0.8017668301963206,,,0.8903855382842272,0.7037703073556327,,
0,492286,0.7306496946086574,,,,,,,,,,,,,
0,492777,0.5176990478765353,,,,0.7740461749259346,0.6028077743589574,0.9210058787820223,0.8344104931562877,,,0.8570135950703179,0.7031530354129912,,
0,493044,0.6632261544660428,,,,0.9243653030487686,0.46352068874756985,0.8811040606632614,0.8327352317755661,,,0.9688563012553754,0.7077532760576385,,
0,502591,0.6209656921859463,,,,,,,,,,,,,
0,505722,0.6724546798593318,,,,,,,,,,,,,
0,512397,0.6389863064602125,,,,0.8701306621306377,0.6253111242692528,,,,,1.0,0.7723120070773926,,
0,517273,0.5037312368686875,,,,,,,,,,,,,
0,529922,0.5691404187614398,,,,,,,,,,,,,
0,530528,0.5376879385845723,,,,,,,,,,,,,
0,533140,0.347192351244425,,,,1.0,0.7074120218778261,0.7936561236876237,0.8579036388087067,,,1.0,0.9213151867177117,,
0,548513,0.6249647573781225,,,,,,,,,,,,,
0,550361,0.3358983643658102,,,,0.7692260277707309,0.6100310133729525,0.8416324381348481,0.8222123810863311,,,0.8798052227972557,0.6877526367781706,,
0,554431,0.7314230903574555,,,,,,,,,,,,,
0,566342,0.4538738344664583,,,,,,,,,,,,,
0,568093,0.4705135537724275,,,,0.9441009363444144,0.549374375131423,0.8711137796239018,0.9825354950679954,,,0.9813669787814716,0.8382171415710581,,
0,569820,0.6464571777937707,,,,,,,,,,,,,
0,570411,0.7905006334820894,,,,0.8746436196930972,0.6263861616475207,0.8777887968000981,0.843507119175121,,,0.9626915534800884,0.7095829736047875,,
0,575704,0.7931293750820843,,,,,,,,,,,,,
0,575859,0.7039407800254165,,,,,,,,,,,,,
0,576641,0.18640144905333605,,,,,,,,,,,,,
0,589639,0.735200422050569,,,,0.8839431927441731,0.5405970898018605,1.0,0.8598274527529982,,,0.9427453084204588,0.8006647995708797,,
0,591682,0.38373824379263277,,,,1.0,0.5773029229703024,0.936868312994367,0.33833451486442834,,,1.0,0.9654504682520898,,
0,592414,0.6499906465254806,,,,,,,,,,,,,
0,596193,0.39272489325053067,,,,0.8034341562329745,0.6065354449889284,0.8760899309578533,0.8533964961168397,,,0.9763529812009594,0.6582339075343819,,
0,599057,0.7142952625630015,,,,,,,,,,,,,
0,599063,0.4876841923398931,,,,,,,,,,,,,
0,599956,0.7554304910405544,,,,0.7974396871006303,0.5740839503130827,0.942815683756084,0.8041726506021113,,,0.9381495227788184,0.6787715786478842,,
0,608827,0.7819248757357119,,,,,,,,,,,,,
0,616050,0.4448197170730872,,,,0.9243024686016984,0.5760377910785038,0.9151329313866994,0.8579036388087067,,,0.9518288436556264,0.749112794180523,,
0,622296,0.3969130355047733,,,,,,,,,,,,,
0,623295,0.40681660378972156,,,,0.8389656752958244,0.5968855639922648,0.922146457551059,0.8397854979725011,,,0.9092351988031012,0.7470929151079013,,
0,629717,0.46041226688087494,,,,,,,,,,,,,
0,632150,0.48233493081424766,,,,1.0,0.5345303756098896,0.9482204630724836,0.7299134692922682,,,1.0,0.9760111567102369,,
0,635665,0.7458766977204883,,,,0.8620465921887045,0.5226195140334678,0.8787370504990226,0.8079180101829976,,,0.940236790839872,0.7486422506211863,,
0,635706,0.6529428526857133,,,,,,,,,,,,,
0,636961,0.6010708513124794,,,,,,,,,,,,,
0,640464,0.5138731926919896,,,,0.886958889433458,0.46117786600365207,0.9690199294380988,0.8025849176962457,,,0.9842998457546468,0.7424776944685262,,
0,654763,0.46497359544161126,,,,,,,,,,,,,
0,654981,0.5940441681037036,,,,,,,,,,,,,
2,463777,0.4622584330967583,,,,,,,,,,,,,
2,464459,0.3825334231571706,,,,,,,,,,,,,
2,474199,0.7776183619684847,,,,,,,,,,,,,
2,475130,0.4912615357413099,,,,,,,,,,,,,
2,490041,0.65123259527415,,,,,,,,,,,,,
2,492286,0.45045727611958436,,,,,,,,,,,,,
2,492777,0.41802838129459563,,,,,,,,,,,,,
2,493044,0.47443619543309007,,,,,,,,,,,,,
2,502591,0.5634189669673291,,,,,,,,,,,,,
2,505722,0.33504767631793786,,,,,,,,,,,,,
2,512397,0.18589096020101553,,,,,,,,,,,,,
2,517273,0.3880511625779746,,,,,,,,,,,,,
2,529922,0.31287031708176594,,,,,,,,,,,,,
2,530528,0.6872321763434843,,,,,,,,,,,,,
2,533140,0.38604196058219087,,,,,,,,,,,,,
2,548513,0.2856329312413332,,,,,,,,,,,,,
2,550361,0.5687533734375326,,,,,,,,,,,,,
2,554431,0.5880199220226153,,,,,,,,,,,,,
2,566342,0.5666355283063587,,,,,,,,,,,,,
2,568093,0.25474595204806416,,,,,,,,,,,,,
2,569820,0.47076711016523565,,,,,,,,,,,,,
2,570411,0.42391955119335534,,,,,,,,,,,,,
2,575704,0.3060297744397777,,,,,,,,,,,,,
2,575859,0.36961228888940056,,,,,,,,,,,,,
2,576641,0.5051989309074928,,,,,,,,,,,,,
2,589639,0.45811425596506317,,,,,,,,,,,,,
2,591682,0.33389290868143773,,,,,,,,,,,,,
2,592414,0.4126569100837746,,,,,,,,,,,,,
2,596193,0.42763545085392485,,,,,,,,,,,,,
2,599057,0.3432897845740599,,,,,,,,,,,,,
2,599063,0.40199671644262996,,,,,,,,,,,,,
2,599956,0.5989118129062361,,,,,,,,,,,,,
2,608827,0.38254575057013473,,,,,,,,,,,,,
2,616050,0.15800677687090514,,,,,,,,,,,,,
2,622296,0.24595996900360512,,,,,,,,,,,,,
2,623295,0.5678048240395346,,,,,,,,,,,,,
2,629717,0.283938033995043,,,,,,,,,,,,,
2,632150,0.16825989968658311,,,,,,,,,,,,,
2,635665,0.32878527494511645,,,,,,,,,,,,,
2,635706,0.46849252243796624,,,,,,,,,,,,,
2,636961,0.5385069250181873,,,,,,,,,,,,,
2,640464,0.4253258873857165,,,,,,,,,,,,,
2,654763,0.5222487604168896,,,,,,,,,,,,,
2,654981,0.5041461177974972,,,,,,,,,,,,,
27,463777,0.5868719996718754,,,,,,,,,,,,,
27,464459,0.525801627267525,,0.2581988897471611,1.0,0.7064353607695322,0.6722487421145159,0.8659114161102146,0.43256055272430566,,,0.8862437022981937,0.957569433268643,,
27,474199,0.36182996021771063,,,,,,,,,,,,,
27,475130,0.42374113720059103,,,,,,,,,,,,,
27,490041,0.5649781923116046,,0.5597618541248889,0.48673168242196496,0.7483069672744991,0.5182003831866439,0.7881740246770075,0.7728858928382893,,,0.6963445347118151,0.5572612941780467,,
27,492286,0.3793460947022598,,,,,,,,,,,,,
27,492777,0.6018457647078497,,0.30550504633038933,0.42373473092786906,0.7594669416283788,0.5393948681870308,0.6910534544270915,0.8006623377501023,,,0.7331071544095711,0.5910312062729433,,
27,493044,0.6448168103571198,,,,0.8242210744574335,0.4606816957405049,0.7451503154540607,0.8118734129571825,,,0.8546709670711065,0.6538034867230604,,
27,502591,0.38253598753399287,,,,,,,,,,,,,
27,505722,0.31857009308651635,,,,,,,,,,,,,
27,512397,0.5617687341151485,,0.23804761428476165,0.5424613711151417,0.8214690179056039,0.6351354799448653,,,,,0.8427617038434676,0.7756865166866872,,
27,517273,0.46722508456968415,,,,,,,,,,,,,
27,529922,0.39364259796898704,,,,,,,,,,,,,
27,530528,0.29521785497826014,,,,,,,,,,,,,
27,533140,0.6384666295751257,,0.223606797749979,0.4789847950772674,0.793303950505365,0.7800838756250726,0.7234294664869307,0.8579625015320883,,,0.8697531742910519,0.9274554661244049,,
27,548513,0.4474085022082936,,,,,,,,,,,,,
27,550361,0.5646123954534933,,0.2081665999466132,0.5424613711151417,0.7547097019432056,0.5729750492600295,0.6954741798290698,0.7683130440858834,,,0.7143265431167822,0.5414478346223492,,
27,554431,0.2709804606911437,,,,,,,,,,,,,
27,566342,0.4419378206636442,,,,,,,,,,,,,
27,568093,0.554917693369928,,0.6429100507328636,0.5424613711151417,0.6937456788680241,0.6125790577928393,0.8016383111026476,0.9976494092861343,,,0.7932541806869311,0.8410591657457684,,
27,569820,0.3428525216730892,,,,,,,,,,,,,
27,570411,0.3820987427621506,,0.2581988897471611,0.5605483599480056,0.7869062178944051,0.5719858453710283,0.7781003046368999,0.8670294936687248,,,0.7451231233638962,0.637969511228138,,
27,575704,0.3347057584531635,,,,,,,,,,,,,
27,575859,0.6908217108865191,,,,,,,,,,,,,
27,576641,0.689516594287163,,,,,,,,,,,,,
27,589639,0.2599662143046835,,0.5744562646538028,0.5401579153970482,0.8151448669125018,0.49496114649334777,0.8285332580823194,0.8859519646515801,,,0.7501567341864281,0.6792020858574421,,
27,591682,0.7006616205535439,,,,0.7064353607695322,0.6722487421145159,0.8826697084063133,0.43256055272430566,,,0.8862437022981937,0.957569433268643,,
27,592414,0.2552823789798133,,,,,,,,,,,,,
27,596193,0.6927212596025305,,0.2081665999466132,0.5424613711151417,0.7724103291677098,0.5130185694967682,0.7587254479933041,0.8549945467718524,,,0.7296510576780069,0.5507902023077188,,
27,599057,0.45135854991659435,,,,,,,,,,,,,
27,599063,0.7010711522014638,,,,,,,,,,,,,
27,599956,0.3909176003105038,,0.5033222956847166,0.42957962401234007,0.8008527381743811,0.4791087068026148,0.7941461179792418,0.7209774378072861,,,0.7633322395695543,0.5344660798077127,,
27,608827,0.35260822424336774,,,,,,,,,,,,,
27,616050,0.4816007419570082,,0.23094010767585027,0.5470391853644392,0.7061725814925914,0.5671974400520197,0.7291509556842795,0.8579625015320883,,,0.8860013840763605,0.7548337628318578,,
27,622296,0.28196955727612755,,,,,,,,,,,,,
27,623295,0.6397738776897519,,0.1732050807568877,0.5355212809907882,0.8510760801945034,0.5210516504762459,0.7333053715255663,0.8013833608145043,,,0.7527043166532581,0.5722490975421837,,
27,629717,0.5641741617433408,,,,,,,,,,,,,
27,632150,0.3717886812878526,,0.21602468994692864,0.5447550869318748,0.7088363026254785,0.6538900117113431,0.7044040348561605,0.7246585421127694,,,0.8789969049872118,0.9700217014082726,,
27,635665,0.539359029415137,,0.8346656017032609,0.5971670443041815,0.7378535640420807,0.5366477926519011,0.6742884445775816,0.8052470234776486,,,0.7443607450764971,0.7069740222115452,,
27,635706,0.29842365878224275,,,,,,,,,,,,,
27,636961,0.2729152637659674,,,,,,,,,,,,,
27,640464,0.4804613786343016,,0.3958114029012639,0.6156722903276602,0.8080503147588325,0.4424286763660215,0.7219537135472508,0.8349355247819339,,,0.8329598158969992,0.6585656023110623,,
27,654763,0.5695276794161505,,,,,,,,,,,,,
27,654981,0.2968898223231109,,,,,,,,,,,,,
29,463777,0.4730374065252441,,,,,,,,,,,,,
29,464459,0.6097072409784412,,,,,,,,,,,,,
29,474199,0.3891673718532648,,,,,,,,,,,,,
29,475130,0.17156049522675915,,,,,,,,,,,,,
29,490041,0.6425756812152715,,,,,,,,,,,,,
29,492286,0.3919401475113905,,,,,,,,,,,,,
29,492777,0.37770279892068886,,,,,,,,,,,,,
29,493044,0.507609277143614,,,,,,,,,,,,,
29,502591,0.7067676532262817,,,,,,,,,,,,,
29,505722,0.6431378334404653,,,,,,,,,,,,,
29,512397,0.5819733731788722,,,,,,,,,,,,,
29,517273,0.5858424296736028,,,,,,,,,,,,,
29,529922,0.3844825040957629,,,,,,,,,,,,,
29,530528,0.4393257042468462,,,,,,,,,,,,,
29,533140,0.4231731673498045,,,,,,,,,,,,,
29,548513,0.6675704048594352,,,,,,,,,,,,,
29,550361,0.31724722359058766,,,,,,,,,,,,,
29,554431,0.6006635703531928,,,,,,,,,,,,,
29,566342,0.5945256279440703,,,,,,,,,,,,,
29,568093,0.757533731025614,,,,,,,,,,,,,
29,569820,0.482471765453084,,,,,,,,,,,,,
29,570411,0.5947984165330266,,,,,,,,,,,,,
29,575704,0.6681309934475897,,,,,,,,,,,,,
29,575859,0.517660921402798,,,,,,,,,,,,,
29,576641,0.49637321780979604,,,,,,,,,,,,,
29,589639,0.566488284605458,,,,,,,,,,,,,
29,591682,0.5314125012457735,,,,,,,,,,,,,
29,592414,0.6344651317930442,,,,,,,,,,,,,
29,596193,0.6926647431005182,,,,,,,,,,,,,
29,599057,0.5764753684549532,,,,,,,,,,,,,
29,599063,0.5784636659296744,,,,,,,,,,,,,
29,599956,0.49542689333917406,,,,,,,,,,,,,
29,608827,0.6042256467983671,,,,,,,,,,,,,
29,616050,0.5667664007574678,,,,,,,,,,,,,
29,622296,0.5382093006020895,,,,,,,,,,,,,
29,623295,0.356904984301034,,,,,,,,,,,,,
29,629717,0.45073436753432394,,,,,,,,,,,,,
29,632150,0.35336712782912616,,,,,,,,,,,,,
29,635665,0.317972165889861,,,,,,,,,,,,,
29,635706,0.4603262012250287,,,,,,,,,,,,,
29,636961,0.5617487064799018,,,,,,,,,,,,,
29,640464,0.5202901142399934,,,,,,,,,,,,,
29,654763,0.6508999216255106,,,,,,,,,,,,,
29,654981,0.33787879068871174,,,,,,,,,,,,,
31,463777,0.3154289062746224,,,,,,,,,,,,,
31,464459,0.5527562165831932,,,,,,,,,,,,,
31,474199,0.15292515668989476,,,,,,,,,,,,,
31,475130,0.20403273186450105,,,,,,,,,,,,,
31,490041,0.5020640757536343,,,,,,,,,,,,,
31,492286,0.5669721950073854,,,,,,,,,,,,,
31,492777,0.2596249141122048,,,,,,,,,,,,,
31,493044,0.20165612407967032,,,,,,,,,,,,,
31,502591,0.39188932065771104,,,,,,,,,,,,,
31,505722,0.7832736299691992,,,,,,,,,,,,,
31,512397,0.5554943781392547,,,,,,,,,,,,,
31,517273,0.7896328601711535,,,,,,,,,,,,,
31,529922,0.4124233068690625,,,,,,,,,,,,,
31,530528,0.39752342036954114,,,,,,,,,,,,,
31,533140,0.35331576761965056,,,,,,,,,,,,,
31,548513,0.5647472474753987,,,,,,,,,,,,,
31,550361,0.38428078479757116,,,,,,,,,,,,,
31,554431,0.5014374417626802,,,,,,,,,,,,,
31,566342,0.6869228325871735,,,,,,,,,,,,,
31,568093,0.6193425413862301,,,,,,,,,,,,,
31,569820,0.7547877512181995,,,,,,,,,,,,,
31,570411,0.6393786678538206,,,,,,,,,,,,,
31,575704,0.44515403161063605,,,,,,,,,,,,,
31,575859,0.4247569498254084,,,,,,,,,,,,,
31,576641,0.5329053854652771,,,,,,,,,,,,,
31,589639,0.7421991746536302,,,,,,,,,,,,,
31,591682,0.4536709349789746,,,,,,,,,,,,,
31,592414,0.578854704634149,,,,,,,,,,,,,
31,596193,0.667770306769874,,,,,,,,,,,,,
31,599057,0.44254845158096123,,,,,,,,,,,,,
31,599063,0.41716341151904773,,,,,,,,,,,,,
31,599956,0.4282979675803774,,,,,,,,,,,,,
31,608827,0.6052882680623173,,,,,,,,,,,,,
31,616050,0.8062967377912077,,,,,,,,,,,,,
31,622296,0.5696108238702997,,,,,,,,,,,,,
31,623295,0.2261902711505897,,,,,,,,,,,,,
31,629717,0.5354442834903766,,,,,,,,,,,,,
31,632150,0.4543139550194429,,,,,,,,,,,,,
31,635665,0.5239868900778043,,,,,,,,,,,,,
31,635706,0.6787636548710871,,,,,,,,,,,,,
31,636961,0.41797519088233204,,,,,,,,,,,,,
31,640464,0.5652558440669566,,,,,,,,,,,,,
31,654763,0.3634148132587688,,,,,,,,,,,,,
31,654981,0.37188480488569114,,,,,,,,,,,,,
33,463777,0.6087658750325678,,,,,,,,,,,,,
33,464459,0.4343894166452881,,,,,,,,,,,,,
33,474199,0.27735542433822036,,,,,,,,,,,,,
33,475130,0.5168157141170998,,,,,,,,,,,,,
33,490041,0.620900793860667,,,,,,,,,,,,,
33,492286,0.38468882929327103,,,,,,,,,,,,,
33,492777,0.6083659807739312,,,,,,,,,,,,,
33,493044,0.4047123515567861,,,,,,,,,,,,,
33,502591,0.3077361025851431,,,,,,,,,,,,,
33,505722,0.41434728474158494,,,,,,,,,,,,,
33,512397,0.29160390229641914,,,,,,,,,,,,,
33,517273,0.40977422290690435,,,,,,,,,,,,,
33,529922,0.3803655449810733,,,,,,,,,,,,,
33,530528,0.31651027642221463,,,,,,,,,,,,,
33,533140,0.5513094277023034,,,,,,,,,,,,,
33,548513,0.4252005010829199,,,,,,,,,,,,,
33,550361,0.7020675425718327,,,,,,,,,,,,,
33,554431,0.5648554669113565,,,,,,,,,,,,,
33,566342,0.601732556178515,,,,,,,,,,,,,
33,568093,0.3474016551103337,,,,,,,,,,,,,
33,569820,0.4599485547599548,,,,,,,,,,,,,
33,570411,0.4435796754994196,,,,,,,,,,,,,
33,575704,0.3766305742771932,,,,,,,,,,,,,
33,575859,0.6324365793420108,,,,,,,,,,,,,
33,576641,0.7025431106789709,,,,,,,,,,,,,
33,589639,0.42427672929412463,,,,,,,,,,,,,
33,591682,0.3719368905884417,,,,,,,,,,,,,
33,592414,0.3827648264433042,,,,,,,,,,,,,
33,596193,0.7292323189978233,,,,,,,,,,,,,
33,599057,0.5451653746960423,,,,,,,,,,,,,
33,599063,0.42910341005745284,,,,,,,,,,,,,
33,599956,0.4428150388262543,,,,,,,,,,,,,
33,608827,0.4710582478534396,,,,,,,,,,,,,
33,616050,0.4278644487046439,,,,,,,,,,,,,
33,622296,0.5661880095105706,,,,,,,,,,,,,
33,623295,0.4484438086660562,,,,,,,,,,,,,
33,629717,0.7040788477250798,,,,,,,,,,,,,
33,632150,0.37835747456363555,,,,,,,,,,,,,
33,635665,0.5491484111163701,,,,,,,,,,,,,
33,635706,0.5098924870006093,,,,,,,,,,,,,
33,636961,0.5126104193897433,,,,,,,,,,,,,
33,640464,0.5083917343890709,,,,,,,,,,,,,
33,654763,0.4731228451706906,,,,,,,,,,,,,
33,654981,0.5154761577898888,,,,,,,,,,,,,
34,463777,0.2535455141539782,,,,,,,,,,,,,
34,464459,0.6443683802522632,,0.2768874620972691,0.9592702962392207,0.8738271984728442,0.5830031534093881,0.8265193170346725,0.447159648329163,,,0.877538163223643,0.9886873585484551,,
34,474199,0.3578741497789679,,,,,,,,,,,,,
34,475130,0.3366616010557488,,,,,,,,,,,,,
34,490041,0.46969430602260975,,0.4434711565216689,0.3868151175459598,0.7224768130894605,0.4299284299241934,0.7240618415869612,0.724033086027188,,,0.7241189621244342,0.5433226901042826,,
34,492286,0.6875497433529281,,,,,,,,,,,,,
34,492777,0.15005008075423992,,0.35590260840104376,0.33499171836266495,0.7117687305040081,0.43054888755688236,0.6188361792077938,0.7804516693078526,,,0.6984401168856963,0.5683397096334611,,
34,493044,0.2833710326276211,,,,0.8894233955345192,0.38551761438297133,0.6718796940516378,0.7879808251792169,,,0.8376343529367624,0.6095035167686754,,
34,502591,0.5485736820465902,,,,,,,,,,,,,
34,505722,0.7455100664843455,,,,,,,,,,,,,
34,512397,0.5396351816676308,,0.28867513459481287,0.46310240811185854,0.8012343121289729,0.5420755521230802,,,,,0.7962651699321972,0.7758863143068804,,
34,517273,0.8464201642395832,,,,,,,,,,,,,
34,529922,0.5291585194515896,,,,,,,,,,,,,
34,530528,0.4490409391548542,,,,,,,,,,,,,
34,533140,0.1211818608971279,,0.264575131106459,0.4117961387026036,0.868283487990562,0.6861411752772697,0.6660833326836046,0.8411865195063932,,,0.894054109905452,0.9496311533064444,,
34,548513,0.7542340914217753,,,,,,,,,,,,,
34,550361,0.3171726440665151,,0.2581988897471611,0.4657870822436334,0.7519418817776474,0.47949502930158844,0.7095141442944228,0.7437658930980281,,,0.7625297282871382,0.505692643577316,,
34,554431,0.42726766673499716,,,,,,,,,,,,,
34,566342,0.5764698149197138,,,,,,,,,,,,,
34,568093,0.8250731550340391,,0.5567764362830022,0.4576858193421908,0.7967833107152552,0.5123285214366047,0.7193567879660683,0.9718115111217305,,,0.7752892378101379,0.8581463042982116,,
34,569820,0.7201291658344435,,,,,,,,,,,,,
34,570411,0.8177580591466993,,0.23804761428476165,0.46310240811185854,0.7845016985475763,0.442319929762449,0.7211302473728983,0.8417682451227823,,,0.7690083566130884,0.6385226732604851,,
34,575704,0.719970182570031,,,,,,,,,,,,,
34,575859,0.38791314231244023,,,,,,,,,,,,,
34,576641,0.29565326272221015,,,,,,,,,,,,,
34,589639,0.7484235286245672,,0.49328828623162463,0.4324724487786689,0.7926123152425701,0.3968057535347307,0.7698465684369774,0.8632794262110319,,,0.7575608755652581,0.6927680837498693,,
34,591682,0.4283864395252025,,,,0.8738271984728442,0.5830031534093881,0.8369833764587992,0.447159648329163,,,0.877538163223643,0.9886873585484551,,
34,592414,0.8026509277673063,,,,,,,,,,,,,
