Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
550287,0,512397,1744097733,1.0,-1,-1,,,,
550287,0,512397,1744374563,1.0,-1,-1,,,,
550287,0,512397,1744579901,1.0,-1,-1,,,,
512397,0,550287,1755924479,1.0,-1,-1,,,,
512397,0,550287,1751525192,1.0,-1,-1,,,,
512397,0,550287,1753750133,1.0,-1,-1,,,,
512397,0,550287,1744501452,1.0,-1,-1,,,,
512397,0,550287,1746099465,1.0,-1,-1,,,,
512397,0,550287,1748359889,1.0,-1,-1,,,,
512397,0,550287,1750074333,1.0,-1,-1,,,,
484350,0,512397,1757646010,1.0,-1,-1,,,,
476924,0,512397,1746582041,1.0,-1,-1,,,,
484401,0,512397,1737525034,1.0,-1,-1,,,,
483622,0,512397,1761539787,1.0,-1,-1,,,,
476693,0,512397,1749270601,1.0,-1,-1,,,,
496810,0,512397,1752723647,1.0,-1,-1,,,,
496904,0,512397,1765094453,1.0,-1,-1,,,,
458527,0,512397,1739763401,1.0,-1,-1,,,,
458881,0,512397,1766288203,1.0,-1,-1,,,,
501654,0,512397,1749345129,1.0,-1,-1,,,,
506385,0,512397,1764569828,1.0,-1,-1,,,,
502031,0,512397,1753588300,1.0,-1,-1,,,,
507445,0,512397,1740992039,1.0,-1,-1,,,,
482001,0,512397,1752041933,1.0,-1,-1,,,,
513943,0,512397,1737857212,1.0,-1,-1,,,,
517946,0,512397,1764510749,1.0,-1,-1,,,,
514450,0,512397,1744934648,1.0,-1,-1,,,,
524202,0,512397,1765858333,1.0,-1,-1,,,,
512397,1,656579,1740637443,1.0,2,3,-19.0341,91.9602,-24.4521,-110.965
512397,1,646853,1766621977,1.0,2,3,-19.0341,91.9602,-24.9154,-112.10600000000001
512397,1,595304,1745145851,1.0,2,5,-19.0341,91.9602,24.6183,155.915
512397,0,569443,1747301401,1.0,-1,-1,,,,
512397,1,545197,1763093103,1.0,2,3,-19.0341,91.9602,-24.8136,-111.63600000000001
512397,1,656193,1764569828,1.0,2,5,-19.0341,91.9602,22.1227,156.642
512397,1,569397,1736321770,1.0,2,3,-19.0341,91.9602,-24.671,-111.023
512397,0,618010,1762419860,1.0,-1,-1,,,,
512397,1,484961,1745113360,1.0,2,3,-19.0341,91.9602,-25.2614,-110.706
512397,1,609754,1761450058,1.0,2,5,-19.0341,91.9602,22.5123,156.322
512397,1,510616,1757161935,1.0,2,5,-19.0341,91.9602,22.8195,157.766
512397,1,563246,1755652346,1.0,2,5,-19.0341,91.9602,25.7372,156.895
512397,1,576965,1745042647,1.0,2,5,-19.0341,91.9602,23.871,159.882
512397,1,536799,1752831405,1.0,2,3,-19.0341,91.9602,-25.0656,-110.165
512397,1,598364,1761381442,1.0,2,3,-19.0341,91.9602,-24.3866,-111.186
512397,1,544698,1765601291,1.0,2,5,-19.0341,91.9602,26.372,153.589
512397,1,457286,1749092077,1.0,2,5,-19.0341,91.9602,18.3237,158.577
512397,1,502865,1754182568,1.0,2,5,-19.0341,91.9602,22.916,157.382
512397,1,479290,1750592576,1.0,2,3,-19.0341,91.9602,-24.9154,-110.18700000000001
512397,1,544242,1748578812,1.0,2,3,-19.0341,91.9602,-25.3212,-110.573
512397,1,476493,1748482201,1.0,2,3,-19.0341,91.9602,-25.3163,-111.383
512397,1,485380,1739420323,1.0,2,5,-19.0341,91.9602,22.1942,160.57399999999998
512397,1,460381,1741827623,1.0,2,5,-19.0341,91.9602,23.1146,158.43
512397,1,542512,1752723647,1.0,2,3,-19.0341,91.9602,-25.1767,-111.27
512397,1,469885,1755309973,1.0,2,3,-19.0341,91.9602,-24.5448,-110.781
512397,1,489195,1756368737,1.0,2,5,-19.0341,91.9602,20.3184,156.379
512397,0,508192,1746948108,1.0,-1,-1,,,,
512397,1,477161,1762423960,1.0,2,5,-19.0341,91.9602,27.5006,158.16
512397,0,656512,1752814829,1.0,-1,-1,,,,
512397,1,457286,1749072981,1.0,2,5,-19.0341,91.9602,18.3237,158.577
512397,1,610027,1737134444,1.0,2,3,-19.0341,91.9602,-25.9186,-110.869
512397,1,580998,1738045851,1.0,2,5,-19.0341,91.9602,20.0295,156.45
512397,1,571212,1738725028,1.0,2,5,-19.0341,91.9602,24.8795,155.048
512397,0,637831,1752284649,1.0,-1,-1,,,,
512397,1,515658,1745979791,1.0,2,5,-19.0341,91.9602,22.8735,157.115
512397,0,530610,1755425553,1.0,-1,-1,,,,
512397,1,537976,1750613647,1.0,2,3,-19.0341,91.9602,-25.8588,-111.189
512397,0,592844,1764310574,1.0,-1,-1,,,,
512397,1,555205,1750126236,1.0,2,3,-19.0341,91.9602,-25.9388,-110.435
512397,1,515014,1751607735,1.0,2,3,-19.0341,91.9602,-25.6313,-110.73899999999999
512397,1,618970,1759999227,1.0,2,5,-19.0341,91.9602,20.4986,155.661
512397,1,564158,1743553246,1.0,2,3,-19.0341,91.9602,-25.3611,-111.03399999999999
512397,1,536273,1758198996,1.0,2,5,-19.0341,91.9602,19.3592,157.886
512397,1,617567,1759062106,1.0,2,3,-19.0341,91.9602,-25.2714,-111.264
512397,1,524407,1753237226,1.0,2,5,-19.0341,91.9602,23.7097,156.947
512397,0,560560,1754219535,1.0,-1,-1,,,,
512397,0,600457,1749617728,1.0,-1,-1,,,,
512397,1,633742,1759753955,1.0,2,5,-19.0341,91.9602,21.756,154.096
512397,1,468356,1743209333,1.0,2,5,-19.0341,91.9602,20.9255,153.493
512397,1,593340,1761624019,1.0,2,3,-19.0341,91.9602,-24.5498,-110.72399999999999
512397,1,642530,1737857212,1.0,2,3,-19.0341,91.9602,-24.4912,-111.45100000000001
512397,1,604993,1761717077,1.0,2,5,-19.0341,91.9602,20.7076,156.05700000000002
512397,1,463267,1762648852,1.0,2,5,-19.0341,91.9602,22.8376,158.328
512397,0,617890,1741505069,1.0,-1,-1,,,,
512397,0,477559,1764746411,1.0,-1,-1,,,,
