templateID,candidateID,demographicsCosine,travelJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,graphName
0,466976,0.6755476626727924,,,,,,,,,,,,,
0,478754,0.3764121114099426,,,,,,,,,,,,,
0,492701,0.7381764192150031,,,,,,,,,,,,,
0,493094,0.6376920404055542,,,,0.7976480421847489,0.7166720800035891,,,,,0.9595296084369498,0.7812069443665808,,
0,493652,0.4119323139411823,,,,0.7485523368301057,0.930417776885759,0.9346549257876393,0.5272877711801953,,,0.8770700313391628,0.9354006764521188,,
0,500813,0.6747014362039969,,,,0.7216060620031827,0.6581821660806583,0.8470228899005011,0.8342312660347853,,,0.8822179493090389,0.923364790162373,,
0,508898,0.7666506971226752,,,,,,,,,,,,,
0,516236,0.836833400463504,,,,0.8768163056437089,0.7820247977507506,0.9402363136122031,0.6995753754635586,,,0.8631292284930099,0.9206490789597334,,
0,520084,0.8680207035198072,,,,,,,,,,,,,
0,529433,0.6521232392397005,,,,,,,,,,,,,
0,536951,0.4397538759111589,,,,,,,,,,,,,
0,538892,0.15319596543975872,,,,0.8683874812354789,0.8207445340315545,0.856109270684963,0.6092410305884203,,,0.8148501854668603,0.9548270204258477,,
0,541619,0.1972204710667056,,,,0.9547527266944928,0.8144103690564354,1.0,0.7061506866168147,,,0.9346428274476009,0.945070091986446,,
0,542965,0.43222326086226476,,,,0.9236882978359796,0.8808848558642101,0.6910943487673296,0.6796757864028534,,,0.9618441489179901,1.0,,
0,544074,0.23868540015387746,,,,0.9183333851402812,0.8144103690564354,0.8304654397570566,0.5871958236920439,,,0.9471568962672408,0.945070091986446,,
0,568284,0.26520974351968074,,,,,,,,,,,,,
0,572391,0.4733931341600492,,,,0.8192716649611644,0.7904870936579096,0.6910943487673296,0.6796757864028534,,,0.8130396534081011,0.9109417775244083,,
0,575295,0.46400588600587817,,,,,,,,,,,,,
0,578531,0.5729868039159621,,,,,,,,,,,,,
0,584736,0.7801806208245824,,,,,,,,,,,,,
0,604113,0.4328176210718507,,,,,,,,,,,,,
0,607386,0.5316748859229896,,,,0.7263649327381709,0.8144103690564354,0.8174669628611253,0.5871958236920439,,,0.9464627042313812,0.945070091986446,,
0,610497,0.34809326512037153,,,,,,,,,,,,,
0,614761,0.5263753215014821,,,,0.7216060620031827,0.6581821660806583,0.9019734209892399,0.8342312660347853,,,0.8822179493090389,0.923364790162373,,
0,628223,0.7174228870342152,,,,,,,,,,,,,
0,657076,0.46178725378750535,,,,,,,,,,,,,
2,466976,0.38801933957595275,,,,,,,,,,,,,
2,478754,0.3615072489812773,,,,,,,,,,,,,
2,492701,0.39609065566828333,,,,,,,,,,,,,
2,493094,0.581547184280771,,,,,,,,,,,,,
2,493652,0.5387285066733148,,,,,,,,,,,,,
2,500813,0.4474167788789014,,,,,,,,,,,,,
2,508898,0.47743523428441614,,,,,,,,,,,,,
2,516236,0.33137687150885475,,,,,,,,,,,,,
2,520084,0.37377817756126175,,,,,,,,,,,,,
2,529433,0.5220847496759531,,,,,,,,,,,,,
2,536951,0.7533863760412027,,,,,,,,,,,,,
2,538892,0.5036476135766416,,,,,,,,,,,,,
2,541619,0.4237278778558944,,,,,,,,,,,,,
2,542965,0.41611198133896876,,,,,,,,,,,,,
2,544074,0.5373498924145086,,,,,,,,,,,,,
2,568284,0.413660671587856,,,,,,,,,,,,,
2,572391,0.6310636308602975,,,,,,,,,,,,,
2,575295,0.5649888169913453,,,,,,,,,,,,,
2,578531,0.4579222487753195,,,,,,,,,,,,,
2,584736,0.19777267182310554,,,,,,,,,,,,,
2,604113,0.2948257174893928,,,,,,,,,,,,,
2,607386,0.5624750436601907,,,,,,,,,,,,,
2,610497,0.46954722778464536,,,,,,,,,,,,,
