templateID,candidateID,demographicsCosine,travelJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
86,534034,,1.0,0.08856148855400953,,,,,,0.788038718537837,0.18819461107937585,,,0.15430334996209194,False,False,False,False,False,False,False,False,5,29,0.0
84,542965,,0.0,0.0,,,,,,0.7636763786409558,0.4998663869933989,,,0.0,False,False,False,False,False,False,False,False,2,2,0.0
77,635665,,1.0,0.06262242910851495,,,,,,0.9203994409352486,0.2546562418396081,,,0.21821789023599242,False,False,False,False,False,False,False,False,5,3,0.0
82,572391,,0.0,0.0,,,,,,0.7636763786409558,0.4998663869933989,,,0.0,False,False,False,False,False,False,False,False,2,2,0.0
85,538892,,1.0,7.16547813622768e-163,,,,,,0.7401146404059257,0.4866795299624275,,,2.4969256920874125e-162,False,False,False,False,False,False,False,False,5,2,0.0
79,599441,,0.0,0.1252448582170299,,,,,,0.8005563551957288,0.23766929264697512,,,0.0,False,False,False,False,False,False,False,False,5,29,0.0
83,568093,,1.0,0.06262242910851495,,,,,,1.0,0.3659379537616061,,,0.21821789023599242,False,False,False,False,False,False,False,False,2,3,0.0
78,629627,,0.0,0.785905247993376,,,,,,0.8005563551957288,0.23766929264697512,,,0.2672612419124244,False,False,False,False,False,False,False,False,5,37,0.0
87,464459,,0.8,0.08856148855400953,,,,,,0.9132537228447571,0.22018367142153178,,,0.3086066999241839,False,False,False,False,False,False,False,False,5,3,0.0
80,585212,,0.25,0.276533159377486,,,,,,0.8974033830765218,0.238375934686772,,,0.2672612419124244,False,False,False,False,False,False,False,False,5,31,0.0
