templateID,candidateID,demographicsCosine,travelJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
43,584457,0.10329099802970959,,0.250653595886614,0.2233278122417766,0.8446142368701185,0.5430950400414389,0.8550264766338843,0.8763360990975827,,,0.8540315558476871,0.9353181830810772,,False,False,False,False,False,False,False,False,30,28,2.0
27,596726,,,,,0.9648096686369896,0.6728083582047794,,,,,0.9108511605470402,0.9016906610254084,,False,False,False,False,False,False,False,False,32,1,4.0
58,585606,0.21234274119374585,,0.23446496964264996,0.2342281855216576,0.8507287207960238,0.4044669019833503,0.919615451862173,0.8336411991936141,,,0.7962886072039854,0.9667044195907106,,False,False,False,False,False,False,False,False,26,25,2.0
39,588172,0.0673069431369227,,0.32761233635493203,0.25948346926720134,0.8721569930125275,0.5425496545114935,0.9464831064666922,0.9872010867324524,,,0.7577711446553151,0.8420744710619921,,False,False,False,False,False,False,False,False,27,26,1.0
63,541907,0.3842778911131767,,0.6182224137635103,0.6054614282901363,0.8957328509310043,0.3670141265389461,,,,,0.7768317160277637,0.9797480150578248,,False,False,False,False,False,False,False,False,30,22,0.0
66,611572,,,,,1.0,0.712556373673639,,,,,0.9874011842330258,0.9960382661132996,,False,False,False,False,False,False,False,False,1,1,0.0
41,571369,0.889344608858895,,,,0.9771635214169392,0.43624981646701655,,,,,0.7993652238773955,0.9517610910780608,,False,False,False,False,False,False,False,False,36,22,7.0
34,464579,0.6510085183238248,,0.4219128715791785,0.4789847950772674,0.9419265157578752,0.5430278763534258,0.9436993005428218,0.9375880785064477,,,0.7152707811429808,0.9247741098560734,,False,False,False,False,False,False,False,False,29,41,4.0
56,536906,0.8321285484776446,,0.19815906667827812,0.2394923975386337,0.8804498405652305,0.568655236038653,0.8976985907840942,0.8884007276860348,,,0.8137045218702001,0.9006187763120809,,False,False,False,False,False,False,False,False,29,38,20.0
47,492850,0.4350185517013417,,0.4430971434505433,0.29962570166335334,0.69205438151241,0.49657962686975166,0.8357709797499798,0.8972055289372625,,,0.9492397332163314,0.8519488946113446,,False,False,False,False,False,False,False,False,29,31,3.0
57,569329,0.5209803562192145,,0.5065022237046949,0.2233278122417766,0.8918551330421602,0.43946352129151917,0.9536844829604152,0.9131006435625912,,,0.8184234332559727,0.9113138938564734,,False,False,False,False,False,False,False,False,33,30,12.0
45,459726,,,,,0.9144389998887368,0.5775270406526072,,,,,0.8697984780915559,0.9071753711784056,,False,False,False,False,False,False,False,False,35,1,0.0
0,483005,0.21225023639475488,,,,0.9756803213468862,0.5674143205243031,1.0,0.904498084521694,,,0.7998303372397557,0.92683698519126,,False,False,False,False,False,False,False,False,24,27,0.0
65,579305,0.5913345593349165,,0.1353684133387214,0.13212251550074416,0.9538555853070408,0.5073368823151565,0.934788917893248,0.9324635553749792,,,0.974830319258386,0.9438662284062816,,False,False,False,False,False,False,False,False,29,31,0.0
67,623468,,,,,0.9071370993698732,0.6095212338358383,,,,,1.0,0.9918558186563426,,False,False,False,False,False,False,False,False,4,1,0.0
40,636721,0.3001739158399186,,0.18447605159631267,0.2058980693513018,0.978977954791899,0.4430561657859109,0.9704550057644646,0.9571379722369728,,,0.957955909583798,0.942918521704366,,False,False,False,False,False,False,False,False,29,39,1.0
37,566580,0.40415048607909165,,7.96083618010335e-163,0.9208041590109538,0.9445982659260572,0.38584966970423823,0.8408734563077793,0.9307546207306748,,,0.869050446734317,0.985491462323072,,False,False,False,False,False,False,False,False,29,19,2.0
