templateID,candidateID,demographicsCosine,travelJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
43,534449,0.2828528820353729,,0.18786728732554484,0.23180022278587673,0.8604425464458019,0.5299700606438646,0.7807182359924393,0.5350405762566519,,,0.7082510324307923,0.5732327282996458,,False,False,False,False,False,False,False,False,30,21,16.0
27,639051,0.3748764689196255,,0.15965649400644924,0.5960066112024387,0.8290024658323789,0.4457960589497099,0.7368737330131713,0.5768070784543605,,,0.6485655287726166,0.5985803496307921,,False,False,False,False,False,False,False,False,32,25,33.0
58,602912,0.19023217234068718,,0.16568337391590282,0.18926408936295352,0.8211249310686805,0.4968633554123595,0.7897455275361009,0.5033380504342769,,,0.7657458695352922,0.6647749055946824,,False,False,False,False,False,False,False,False,26,28,29.0
39,585212,0.11329932575636692,0.8333333333333334,0.17149858514250887,0.18926408936295352,0.8078320618918573,0.5286991970917949,0.9106885326843592,0.7496984167420763,0.8958952319357565,0.23705389219236483,0.9347346040734416,0.720601088159271,0.2672612419124244,False,False,False,False,False,False,False,False,27,31,64.0
63,527597,0.509324632324895,,0.2656844656620286,0.32781501882489184,0.8413754302331548,0.5436545929759866,0.6592067759264794,0.8141769024100869,,,0.6878863467283093,0.7374233862071843,,False,False,False,False,False,False,False,False,30,30,13.0
66,644830,,,,,1.0,0.837497164404568,,,,,0.9869244821022322,0.5461277005726298,,False,False,False,False,False,False,False,False,1,4,5.0
41,515794,0.0683397627368531,,0.43611475374191655,0.5037175233040658,0.7753035652352722,0.5736728743517688,0.8696593790248794,0.49432573079310915,,,0.694689773504207,0.70776031976976,,False,False,False,False,False,False,False,False,36,29,58.0
34,544615,0.4003050801654528,,0.3731161833457641,0.4668087914352021,0.7856064653611161,0.5441331476423188,0.8232364137493127,0.449053332903554,,,0.7011288419564313,0.5570762048412271,,False,False,False,False,False,False,False,False,29,28,31.0
56,563211,0.37603591069670594,,0.20291986247835694,0.30419946323561425,0.8891469384549145,0.5043629136223882,0.8674866227160803,0.7897950655435539,,,0.7303760982966747,0.624716023900379,,False,False,False,False,False,False,False,False,29,32,7.0
47,541017,0.5627233366510553,,0.16568337391590282,0.2116036847575795,0.7107309306966791,0.5357148792920681,0.7621195121366638,0.6507204890306357,,,0.7845551127001132,0.7227476376645638,,False,False,False,False,False,False,False,False,29,33,27.0
57,572413,0.8609014990920294,,0.18786728732554484,0.5353196840945647,0.8274975796684495,0.4725141061139861,0.8291044818061863,0.4468680877689352,,,0.8216222716243089,0.6315258285655854,,False,False,False,False,False,False,False,False,33,29,12.0
45,505965,0.5955811622886837,,0.11715583722580124,0.4699952365589036,0.7837419279876133,0.5032803215645133,0.836730827728421,0.47779384555332793,,,0.9353921644163351,0.5458580486906227,,False,False,False,False,False,False,False,False,35,30,23.0
0,582851,0.43414969205629644,,,,0.8657876722612732,0.5655195911678628,0.8769152775357703,0.6217236322423454,,,0.9950812790476846,0.7355171344490783,,False,False,False,False,False,False,False,False,24,30,5.0
65,599441,0.17111661099291053,,0.07669649888473705,0.14455283597377017,0.9610047159530021,0.6346722748198339,0.8102140434543471,0.9535052643325904,,,0.8779300276504963,0.8544662070690144,,False,False,False,False,False,False,False,False,29,29,4.0
67,488928,,,0.2384591057142487,0.21854334588326124,0.9818454082937376,0.5911735913459061,,,,,0.9827521346904957,0.7525073822472162,,False,False,False,False,False,False,False,False,4,26,37.0
40,629627,0.45239184974780583,0.8571428571428572,0.7208382919471293,0.874173383533045,0.8862614329892532,0.6082571919947022,0.9528884245568984,0.6594662494268434,0.800006398206162,0.2437630067015594,0.8530137883453954,0.8508118843601938,0.21821789023599242,False,False,False,False,False,False,False,False,29,37,17.0
37,477138,0.28674433781298236,,0.3067859955389482,0.40519020777606646,0.6516761565240792,0.5214059635742933,0.8182688537041978,0.4267571223947568,,,0.7613305593999392,0.6890171294303512,,False,False,False,False,False,False,False,False,29,24,57.0
