templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
86,534034,,1.0,,0.04428074427700476,,,,,,0.6249897648370613,0.13646389575034085,,,0.15430334996209194,False,False,False,False,False,False,False,False,5,4,0.0
84,542965,,0.0,,0.0,,,,,,1.0,0.4013726847190166,,,0.0,False,False,False,False,False,False,False,False,2,2,0.0
77,629627,,0.25,,0.06262242910851495,,,,,,0.6460256812769142,0.13797139476756917,,,0.21821789023599242,False,False,False,False,False,False,False,False,5,4,0.0
73,649553,,1.0,,0.04428074427700476,,,,,,0.7339566239785095,0.11522962731785429,,,0.15430334996209194,False,False,False,False,False,False,False,False,4,5,0.0
85,538892,,1.0,,7.16547813622768e-163,,,,,,0.8176715822165309,0.3368399025211613,,,2.4969256920874125e-162,False,False,False,False,False,False,False,False,5,2,0.0
80,572391,,0.75,,7.16547813622768e-163,,,,,,0.8399761916317744,0.3208524278937864,,,2.4969256920874125e-162,False,False,False,False,False,False,False,False,5,2,0.0
83,568093,,1.0,,0.6845636938812867,,,,,,0.8332738092679695,0.29314080212967364,,,0.9258200997725515,False,False,False,False,False,False,False,False,2,25,0.0
79,585212,,0.0,,0.0,,,,,,0.6626659034257985,0.12511135220378342,,,0.0,False,False,False,False,False,False,False,False,5,5,0.0
87,464459,,0.8333333333333334,,0.06262242910851495,,,,,,0.6575834302930135,0.12877448852699253,,,0.3450327796711772,False,False,False,False,False,False,False,False,5,26,0.0
74,643925,,1.0,,0.06262242910851495,,,,,,0.7339566239785095,0.11522962731785429,,,0.21821789023599242,False,False,False,False,False,False,False,False,4,5,0.0
75,635665,,0.0,,0.3542459542160381,,,,,,0.7246410793342437,0.13379903762833495,,,0.15430334996209194,False,False,False,False,False,False,False,False,4,38,0.0
82,570284,,1.0,,0.2693492521018819,,,,,,0.8792281857913565,0.39738835083736007,,,0.9385906354489058,False,False,False,False,False,False,False,False,2,4,0.0
78,599441,,0.0,,0.0,,,,,,0.6626659034257985,0.12511135220378342,,,0.21821789023599242,False,False,False,False,False,False,False,False,5,5,0.0
