templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
62,530990,0.19072420447364163,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,20,26,0.0
57,594308,0.7328403050260929,,0.7142857142857143,0.32839478871459266,0.1412449103092897,0.8451899053241881,0.4894390645330416,0.8396496002117528,0.7924198439842333,,,0.8694738417439234,0.7201526698442238,,False,False,False,False,False,False,False,False,33,32,0.0
58,573137,0.11481051847483026,,0.6,0.21693045781865616,0.2342281855216576,0.7620871930691634,0.7200214951881952,0.885268542757645,0.81962570234136,,,0.8851455414816651,0.8585983102582282,,False,False,False,False,False,False,False,False,26,25,0.0
65,477657,0.14332571349525453,,0.8333333333333334,0.4153902016271486,0.1800526384656827,0.9523770287581864,0.6177617188908586,0.8899980668424647,0.9375151312220824,,,0.9691851362552972,0.9098952328600952,,False,False,False,False,False,False,False,False,29,28,0.0
59,561819,0.17374613024628938,,0.5,,,,,,,,,,,,False,False,False,False,False,False,False,False,17,30,0.0
61,549840,0.2295104320362008,,0.6666666666666667,,,,,,,,,,,,False,False,False,False,False,False,False,False,21,27,0.0
64,483784,0.6207851598922114,,0.7142857142857143,,,,,,,,,,,,False,False,False,False,False,False,False,False,20,30,0.0
56,619322,0.7378433071917861,,0.8333333333333334,0.38348249442368526,0.2868697689530078,0.8116705538276967,0.6215422014843481,0.9211137938457729,0.822318384364527,,,0.9110666504186344,0.7933378793860979,,False,False,False,False,False,False,False,False,29,43,0.0
63,524153,0.6488216358566368,,0.8333333333333334,0.29704426289300234,0.3868151175459598,0.7959503221227697,0.5073612824845951,,,,,0.7588503806905459,0.7042451240328302,,False,False,False,False,False,False,False,False,30,53,0.0
55,631903,0.42732382007943936,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,15,26,0.0
