templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
72,464579,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,6,41,0.0
85,569329,,1.0,,0.5477225575051661,,,,,,0.3915280499489491,0.11602989346836834,,,0.5956077596471987,False,False,False,False,False,False,False,False,5,30,1.0
87,509607,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,5,3,0.0
70,625756,,,,,,,,,,0.4729877434918843,0.05092993656674193,,,,False,False,False,False,False,False,False,False,13,5,1.0
39,561157,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,27,3,0.0
86,616453,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,5,3,0.0
40,499467,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,29,2,0.0
76,482012,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,7,27,0.0
71,580798,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,9,29,0.0
41,657173,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,36,2,0.0
81,492850,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,7,31,0.0
