templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
72,598006,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,6,3,0.0
73,585212,,1.0,,0.04428074427700476,,,,,,0.7077738898465249,0.12629518955610688,,,,False,False,False,False,False,False,False,False,4,4,0.0
85,570284,,1.0,,0.0,,,,,,0.7247085975809541,0.16430274402130393,,,,False,False,False,False,False,False,False,False,5,5,0.0
87,649553,,1.0,,0.06262242910851495,,,,,,0.6706439331545976,0.1283528166086187,,,,False,False,False,False,False,False,False,False,5,4,0.0
75,509607,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,4,9,0.0
69,616453,,,,,,,,,,0.6829203000755104,0.2571434735130966,,,,False,False,False,False,False,False,False,False,10,2,0.0
79,629627,,0.25,,0.06262242910851495,,,,,,0.6460256812769142,0.13797139476756917,,,,False,False,False,False,False,False,False,False,5,4,0.0
83,499467,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,2,6,0.0
39,635665,0.9040555278807112,1.0,0.6,0.3067859955389482,0.2342281855216576,0.8368470299668817,0.42628046874928816,0.8777715744282846,0.7691290467278905,0.6800021755329284,0.1162072751204845,0.8519888369305122,0.5617239707772173,,False,False,False,False,False,False,False,False,27,4,0.0
78,643925,,0.8571428571428572,,0.06262242910851495,,,,,,0.6895248117339069,0.11937088469537757,,,,False,False,False,False,False,False,False,False,5,4,0.0
86,542965,,1.0,,0.15965649400644924,,,,,,0.8176715822165309,0.3368399025211613,,,,False,False,False,False,False,False,False,False,5,24,0.0
84,561157,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,2,7,0.0
40,568093,0.7971673419169736,1.0,0.8,0.1533929977694741,0.1656243383273848,0.925466510569452,0.5012510574128123,0.8941731179433768,0.9121555198774705,0.6800021755329284,0.1162072751204845,0.785955107276375,0.8680095745377686,,False,False,False,False,False,False,False,False,29,4,0.0
77,534034,,0.25,,0.04428074427700476,,,,,,0.6460256812769142,0.13797139476756917,,,,False,False,False,False,False,False,False,False,5,5,0.0
76,643411,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,7,2,0.0
71,538892,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,9,29,0.0
41,464459,0.7768703293832482,1.0,1.0,0.4769182114284974,0.8820741821654755,0.8515535789321795,0.4737818128943039,0.8850318423796458,0.3120092389340497,0.6800021755329284,0.1162072751204845,0.9041845827653159,0.9665504542162529,,False,False,False,False,False,False,False,False,36,3,0.0
82,657173,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,2,4,0.0
80,599441,,0.0,,0.06262242910851495,,,,,,0.6626659034257985,0.12511135220378342,,,,False,False,False,False,False,False,False,False,5,4,0.0
74,625756,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,4,9,0.0
81,612711,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,7,2,0.0
