templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
27,493044,0.6448168103571198,,0.6666666666666667,,,0.8242210744574335,0.4443483416186291,0.7443316122956298,0.7728945466013797,,,0.8546709670711065,0.6461251149887954,,False,False,False,False,False,False,False,False,32,29,7.0
43,568093,0.6221935603392206,,1.0,0.22578837914485933,0.19975046777556887,0.7372064600237639,0.4977244052610553,0.7738540985735173,0.9519889853101292,,,0.8218348881517044,0.8366057788151925,,False,False,False,False,False,False,False,False,30,25,10.0
63,533140,0.5610005700081789,,0.8333333333333334,0.3131121455425748,0.34956331860724554,0.8749889067024521,0.5051235439265727,0.6313100022594444,0.8193762321738408,,,0.8972131010664606,0.9144641721331028,,False,False,False,False,False,False,False,False,30,24,6.0
39,490041,0.5430586119816857,,0.8333333333333334,0.35973846709225066,0.393209189025593,0.7844341503132839,0.3140549712489169,0.9428060500637204,0.7632731911339139,,,0.7460819439273036,0.4210795684800078,,False,False,False,False,False,False,False,False,27,30,33.0
58,635665,0.8082139707468234,,0.8,0.2729648400830566,0.29962570166335334,0.6804251092320812,0.39309129641675256,0.6879752585958059,0.7684658106913291,,,0.7416382653236904,0.6990693059534123,,False,False,False,False,False,False,False,False,26,38,25.0
66,550361,,,,,,0.8313239409304752,0.4077241579939279,,,,,0.8955814872426752,0.4129219627024904,,False,False,False,False,False,False,False,False,1,30,0.0
41,492777,0.20695189078994647,,1.0,0.4247259785588175,0.4968730149821544,0.7455312250419802,0.5271302525959556,0.7037539812829255,0.7635911064695123,,,0.7031197625489769,0.6019205766967652,,False,False,False,False,False,False,False,False,36,26,28.0
34,570411,0.8177580591466993,,0.7142857142857143,0.18257418583505539,0.46310240811185854,0.7845016985475763,0.42663758745370917,0.7203379352730175,0.8013540975407256,,,0.7690083566130884,0.6310237618205596,,False,False,False,False,False,False,False,False,29,25,11.0
56,632150,0.39222169086441044,,0.75,0.18786728732554484,0.25948346926720134,0.8141133219080171,0.5374740393882811,0.700834157539124,0.6898669502022529,,,0.8760755479386779,0.9423631891769088,,False,False,False,False,False,False,False,False,29,23,7.0
47,596193,0.3366727315226057,,1.0,0.22140372138502384,0.2394923975386337,0.7808981457466841,0.2879335342397162,0.7424642329305577,0.7400769104447704,,,0.8026194502631766,0.4000470472278772,,False,False,False,False,False,False,False,False,29,24,23.0
57,559657,,,,,,0.8925569381299493,0.4691206301847672,,,,,0.9123490811060112,0.8000450628757755,,False,False,False,False,False,False,False,False,33,1,0.0
45,550287,,,,0.1252448582170299,0.17298897951146752,0.9389661343400992,0.5955765765081285,,,,,0.94026472722648,0.7428187514523614,,False,False,False,False,False,False,False,False,35,4,0.0
0,464459,0.7289580157698706,,0.6666666666666667,,,1.0,0.5568347924505707,0.9594057115988928,0.32209073150118195,,,1.0,0.9541120649905608,,False,False,False,False,False,False,False,False,24,26,0.0
65,599956,0.6310949027062515,,0.5714285714285714,0.3343122879619488,0.4438552481347472,0.8824693017421523,0.5416676162926602,0.9508978097794004,0.7642021811742888,,,0.8349287945816747,0.6535995209747333,,False,False,False,False,False,False,False,False,29,32,12.0
67,623295,,,,0.18786728732554484,0.14981285083167667,0.9701619736414724,0.42914723598998833,,,,,0.9403239472829448,0.3446397633597206,,False,False,False,False,False,False,False,False,4,27,30.0
40,589639,0.7443084128208505,,0.875,0.21236298927940875,0.2288429096710954,0.9328643355787414,0.5015501946802858,0.956568912733236,0.7739825112669291,,,0.7757383124651575,0.7640607387228645,,False,False,False,False,False,False,False,False,29,28,15.0
37,640464,0.6697167705544017,,0.6666666666666667,0.36514837167011077,0.4549533422680811,0.8293143340244984,0.3263947486545596,0.7243175431887912,0.7759864877948048,,,0.7325476572509857,0.5433328864604132,,False,False,False,False,False,False,False,False,29,27,11.0
