templateID,candidateID,demographicsCosine,travelJaccard,glEmail-undir5,glPhone-undir5,dtwAllEdges,dtwCommunication,dtwTravel
0,457699,0.2661264989793708,,0.09523809999999999,0.09523809999999999,0.035158127696731496,0.17720317769039826,
0,459811,0.12856141393230408,,0.14285713,0.14285713,1.462015879935014e-163,0.4531158898801009,
0,460534,0.45654390034078385,,0.09523809999999999,0.09523809999999999,0.033879219569371746,0.1702513061517497,
0,463038,0.6290008700375894,,0.42857140000000005,0.42857140000000005,0.036392119581712415,0.18389242812245676,
0,463126,0.30064639298220663,,0.14285713,0.14285713,0.03874236978644453,0.19658927487319616,
0,463884,0.2270436118460779,,0.42857140000000005,0.42857140000000005,1.462015879935014e-163,0.4531158898801009,
0,476124,0.44106679892885237,,0.14285713,0.14285713,1.462015879935014e-163,0.4531158898801009,
0,477769,0.3053685619125016,,0.5238095199999999,0.5238095199999999,1.462015879935014e-163,0.4531158898801009,
0,479204,0.47776073649552653,,0.09523809999999999,0.09523809999999999,0.03758561948617627,0.19034674690672027,
0,480268,0.30639549153247553,,0.23809519999999995,0.23809519999999995,0.03874236978644453,0.19658927487319616,
0,480375,0.4268083667836247,,0.14285713,0.14285713,0.032550101292004065,0.16300321564060857,
0,482973,0.1456843503935989,,1.0,1.0,1.462015879935014e-163,0.4531158898801009,
0,494508,0.3732481266223241,,0.0,0.0,0.023016397351885074,0.10989674556596449,
0,494556,0.750304899839414,,0.47619045000000004,0.47619045000000004,0.03874236978644453,0.19658927487319616,
0,497185,0.2358425548099296,,0.57142857,0.57142857,1.462015879935014e-163,0.4531158898801009,
0,500192,0.3334163854217996,,0.09523809999999999,0.09523809999999999,0.033879219569371746,0.1702513061517497,
0,508913,0.13071796236395017,,0.09523809999999999,0.09523809999999999,0.03874236978644453,0.19658927487319616,
0,516694,0.2724776626434915,,0.19047619999999998,0.19047619999999998,0.03874236978644453,0.19658927487319616,
0,534237,0.23557046721888303,,0.47619045000000004,0.47619045000000004,0.03874236978644453,0.19658927487319616,
0,536715,0.629057441656913,,0.38095236,0.38095236,1.462015879935014e-163,0.4531158898801009,
0,545850,0.19828705632953603,,0.38095236,0.38095236,1.462015879935014e-163,0.4531158898801009,
0,546999,0.10671373182091104,,0.047619039999999946,0.047619039999999946,0.035158127696731496,0.17720317769039826,
0,551810,0.3894719155864876,,0.5238095199999999,0.5238095199999999,0.05231696818250546,0.2823298512866399,
0,558277,0.16060206331833987,,0.19047619999999998,0.19047619999999998,1.462015879935014e-163,0.4531158898801009,
0,559042,0.2997259964613058,,0.19047619999999998,0.19047619999999998,0.031164349337179296,0.15541746804005227,
0,561312,0.25636847376126426,,0.19047619999999998,0.19047619999999998,0.032550101292004065,0.16300321564060857,
0,566386,0.23503007143601723,,0.42857140000000005,0.42857140000000005,0.03758561948617627,0.19034674690672027,
0,568093,0.5486467103407693,,0.09523809999999999,0.09523809999999999,0.0664426160344312,0.06950480468569158,
0,572500,0.542620449987974,,0.33333330000000005,0.33333330000000005,0.053154092827544956,0.2736406896883942,
0,581406,0.6936053960661424,,0.38095236,0.38095236,0.04603279470377015,0.25537695922762454,
0,583251,0.16337604947954465,,0.19047619999999998,0.19047619999999998,1.462015879935014e-163,0.4531158898801009,
0,584811,0.005432471273096817,,0.09523809999999999,0.09523809999999999,0.033879219569371746,0.1702513061517497,
0,593266,0.24782074519724345,,0.28571427000000005,0.28571427000000005,0.033879219569371746,0.1702513061517497,
0,594766,0.3249672978981067,,0.09523809999999999,0.09523809999999999,0.035158127696731496,0.17720317769039826,
0,595539,0.09981058931157849,,0.23809519999999995,0.23809519999999995,0.03874236978644453,0.19658927487319616,
0,597992,0.22311602811391218,,0.66666666,0.66666666,1.462015879935014e-163,0.4531158898801009,
0,598220,0.43769278426914787,,0.33333330000000005,0.33333330000000005,1.462015879935014e-163,0.4531158898801009,
0,599441,0.14810342542792726,,0.09523809999999999,0.09523809999999999,0.07691288866092902,0.130031582934249,
0,600329,0.692094889436122,,0.38095236,0.38095236,1.462015879935014e-163,0.4531158898801009,
0,612378,0.24823236848436064,,0.47619045000000004,0.47619045000000004,1.462015879935014e-163,0.4531158898801009,
0,615605,0.3089229583087444,,0.47619045000000004,0.47619045000000004,0.06968560359248341,0.3611575592573076,
0,629627,0.08411495111819212,,0.14285713,0.14285713,0.11996526661966064,0.18389242812245676,
0,634283,0.3632391832453915,,0.19047619999999998,0.19047619999999998,0.033879219569371746,0.16300321564060857,
0,636990,0.7679647691384273,,0.38095236,0.38095236,0.04698202435772033,0.24077170617153834,
0,638752,0.21610059363855133,,0.38095236,0.38095236,0.07917551477703427,0.4111959698293074,
0,645393,0.18815441341119904,,0.047619039999999946,0.047619039999999946,0.028189214614632196,0.130031582934249,
0,648781,0.12190603470263084,,0.47619045000000004,0.47619045000000004,1.462015879935014e-163,0.4531158898801009,
0,652002,0.23322147996473558,,0.14285713,0.14285713,0.036392119581712415,0.18389242812245676,
0,655636,0.7328188982014039,,0.5238095199999999,0.5238095199999999,0.033879219569371746,0.1702513061517497,
2,457699,0.357388502250517,,1.0,1.0,,,
2,459811,0.3477362394203053,,1.0,1.0,,,
2,460534,0.5387981908908843,,1.0,1.0,,,
2,463038,0.6848090932903463,,1.0,1.0,,,
2,463126,0.29666825527562457,,1.0,1.0,,,
2,463884,0.3866072162343573,,1.0,1.0,,,
2,476124,0.4423845651881642,,1.0,1.0,,,
2,477769,0.008651359011825399,,1.0,1.0,,,
2,479204,0.4722907676901128,,1.0,1.0,,,
2,480268,0.5823664045882362,,1.0,1.0,,,
2,480375,0.44451634974834786,,1.0,1.0,,,
2,482973,0.4495113465034736,,1.0,1.0,,,
2,494508,0.604624975471721,,1.0,1.0,,,
2,494556,0.5210882733654448,,1.0,1.0,,,
2,497185,0.4605290597430177,,1.0,1.0,,,
2,500192,0.33749057980101305,,1.0,1.0,,,
2,508913,0.37445029288437626,,1.0,1.0,,,
2,516694,0.508751675507151,,1.0,1.0,,,
2,534237,0.6211275872579811,,1.0,1.0,,,
2,536715,0.4150632580654313,,1.0,1.0,,,
2,545850,0.41617511321674416,,1.0,1.0,,,
2,546999,0.5331841603671823,,1.0,1.0,,,
2,551810,0.3741841155508585,,1.0,1.0,,,
2,558277,0.4026820058834109,,1.0,1.0,,,
2,559042,0.40454561394985605,,1.0,1.0,,,
2,561312,0.409613625055069,,1.0,1.0,,,
2,566386,0.22340895946520084,,1.0,1.0,,,
2,568093,0.2888171783494009,,1.0,1.0,,,
2,572500,0.46165433637536935,,1.0,1.0,,,
2,581406,0.6326842684941258,,1.0,1.0,,,
2,583251,0.3724940379611005,,1.0,1.0,,,
2,584811,0.33924443554083117,,1.0,1.0,,,
2,593266,0.3208933535779333,,1.0,1.0,,,
2,594766,0.346349236449947,,1.0,1.0,,,
2,595539,0.47148941940187855,,1.0,1.0,,,
2,597992,0.46678295843447953,,1.0,1.0,,,
2,598220,0.44767652770682004,,1.0,1.0,,,
2,599441,0.3300845277656343,,1.0,1.0,,,
2,600329,0.502884638218971,,1.0,1.0,,,
2,612378,0.4304313355906596,,1.0,1.0,,,
2,615605,0.5582090156580006,,1.0,1.0,,,
2,629627,0.38221904384497013,,1.0,1.0,,,
2,634283,0.35108539276824857,,1.0,1.0,,,
2,636990,0.7273456475906224,,1.0,1.0,,,
2,638752,0.3258835567731806,,1.0,1.0,,,
2,645393,0.4094041053672685,,1.0,1.0,,,
2,648781,0.4163251611858917,,1.0,1.0,,,
2,652002,0.4370484495855548,,1.0,1.0,,,
2,655636,0.6754949345460179,,1.0,1.0,,,
27,457699,0.403830100438347,,0.09523809999999999,0.09523809999999999,0.07217515532431257,0.37750771819220585,
27,459811,0.49331717117212537,,0.19047619999999998,0.19047619999999998,1.462015879935014e-163,7.646984288638161e-163,
27,460534,0.5730368148666845,,0.09523809999999999,0.09523809999999999,0.07217515532431257,0.37750771819220585,
27,463038,0.5659163666429342,,0.38095236,0.38095236,0.16356223471976364,0.8555022255792293,
27,463126,0.6299453501682667,,0.09523809999999999,0.09523809999999999,0.17351575363033225,0.9075634950704774,
27,463884,0.555771868592469,,0.42857140000000005,0.42857140000000005,1.462015879935014e-163,7.646984288638161e-163,
27,476124,0.6022190301918737,,0.14285713,0.14285713,1.462015879935014e-163,7.646984288638161e-163,
27,477769,0.4917636933252951,,0.5238095199999999,0.5238095199999999,1.462015879935014e-163,7.646984288638161e-163,
27,479204,0.509739596567805,,0.09523809999999999,0.09523809999999999,0.17376998930313645,0.9088932591463856,
27,480268,0.5344568275515625,,0.28571427000000005,0.28571427000000005,0.17351575363033225,0.9075634950704774,
27,480375,0.5797080935154962,,0.19047619999999998,0.19047619999999998,0.1752876599463636,0.9168313422570844,
27,482973,0.5902255863837251,,1.0,1.0,1.462015879935014e-163,7.646984288638161e-163,
27,494508,0.2941372353622811,,0.09523809999999999,0.09523809999999999,0.17453047429014248,0.9128709291752767,
27,494556,0.3326849017595618,,0.38095236,0.38095236,0.09301966244820366,0.48653363279984096,
27,497185,0.3745205153524336,,0.57142857,0.57142857,1.462015879935014e-163,7.646984288638161e-163,
27,500192,0.41666407924609355,,0.09523809999999999,0.09523809999999999,0.17402385355726996,0.9102210805397429,
27,508913,0.4930524669015541,,0.14285713,0.14285713,0.09301966244820366,0.48653363279984096,
27,516694,0.5523467679285985,,0.14285713,0.14285713,0.09301966244820366,0.48653363279984096,
27,534237,0.420359141917396,,0.47619045000000004,0.47619045000000004,0.09301966244820366,0.48653363279984096,
27,536715,0.40960039510488966,,0.33333330000000005,0.33333330000000005,1.462015879935014e-163,7.646984288638161e-163,
27,545850,0.5861469490669186,,0.33333330000000005,0.33333330000000005,1.462015879935014e-163,7.646984288638161e-163,
27,546999,0.8041587695444563,,0.09523809999999999,0.09523809999999999,0.16729823241643266,0.8750431321322322,
27,551810,0.5191684373327451,,0.5238095199999999,0.5238095199999999,0.04305973658430249,0.22522130823072536,
27,558277,0.5655567376778384,,0.19047619999999998,0.19047619999999998,1.462015879935014e-163,7.646984288638161e-163,
27,559042,0.5164707573333764,,0.19047619999999998,0.19047619999999998,0.16302153163770453,0.8526741113090148,
27,561312,0.5934942733653525,,0.09523809999999999,0.09523809999999999,0.16623937220653476,0.8695048288209759,
27,566386,0.6241782863302386,,0.42857140000000005,0.42857140000000005,0.07458165152454427,0.39009474880274697,
27,568093,0.6828475321611392,,0.14285713,0.14285713,0.19233961076616637,0.9115469677400804,
27,572500,0.005843577003471601,,0.33333330000000005,0.33333330000000005,0.04506357468876023,0.23570226039551578,
27,581406,0.40531920411740213,,0.42857140000000005,0.42857140000000005,0.1752876599463636,0.9168313422570844,
27,583251,0.4200776108934029,,0.19047619999999998,0.19047619999999998,1.462015879935014e-163,7.646984288638161e-163,
27,584811,0.5536367025892529,,0.09523809999999999,0.09523809999999999,0.17902555710602236,0.37750771819220585,
27,593266,0.5986282576548938,,0.23809519999999995,0.23809519999999995,0.07156088751251392,0.3742948281201437,
27,594766,0.32148211266061255,,0.09523809999999999,0.09523809999999999,0.17453047429014248,0.9128709291752767,
27,595539,0.5778589220411741,,0.28571427000000005,0.28571427000000005,0.17351575363033225,0.9075634950704774,
27,597992,0.5682529423584128,,0.6190476,0.6190476,1.462015879935014e-163,7.646984288638161e-163,
27,598220,0.6154582131988924,,0.33333330000000005,0.33333330000000005,1.462015879935014e-163,7.646984288638161e-163,
27,599441,0.48693703966005847,,0.14285713,0.14285713,0.17853169255933726,0.8736618477160308,
27,600329,0.6131063549682763,,0.33333330000000005,0.33333330000000005,1.462015879935014e-163,7.646984288638161e-163,
27,612378,0.7332078656946525,,0.42857140000000005,0.42857140000000005,1.462015879935014e-163,7.646984288638161e-163,
27,615605,0.530741028248857,,0.42857140000000005,0.42857140000000005,0.07691288866092902,0.4022881415009278,
27,629627,0.5393149266759295,,0.14285713,0.14285713,0.18341050607394677,0.8695048288209759,
27,634283,0.43774936512532897,,0.19047619999999998,0.19047619999999998,0.17427734801583397,0.9115469677400804,
27,636990,0.6607291897420252,,0.33333330000000005,0.33333330000000005,0.16001500900819696,0.8369486793032411,
27,638752,0.475925942435747,,0.38095236,0.38095236,0.06372951849385765,0.33333333333333326,
27,645393,0.5776010373070208,,0.09523809999999999,0.09523809999999999,0.16302153163770453,0.8526741113090148,
27,648781,0.6989450604411891,,0.42857140000000005,0.42857140000000005,1.462015879935014e-163,7.646984288638161e-163,
27,652002,0.5066590916157735,,0.14285713,0.14285713,0.1712106449299003,0.8955067655521977,
27,655636,0.5297623268310772,,0.42857140000000005,0.42857140000000005,0.17853169255933726,0.9337990556476817,
29,457699,0.23298892713652763,,1.0,1.0,,,
29,459811,0.17186387427199895,,1.0,1.0,,,
29,460534,0.5426148717260073,,1.0,1.0,,,
29,463038,0.5621098252199835,,1.0,1.0,,,
29,463126,0.29247451584900463,,1.0,1.0,,,
29,463884,0.24160769987289843,,1.0,1.0,,,
29,476124,0.3563056768830243,,1.0,1.0,,,
29,477769,0.38764378065965527,,1.0,1.0,,,
29,479204,0.5944195793685686,,1.0,1.0,,,
29,480268,0.2925697812163308,,1.0,1.0,,,
29,480375,0.4588582400709587,,1.0,1.0,,,
29,482973,0.24061371990391212,,1.0,1.0,,,
29,494508,0.4732667286124913,,1.0,1.0,,,
29,494556,0.6578867191424126,,1.0,1.0,,,
29,497185,0.2773888074209854,,1.0,1.0,,,
29,500192,0.011413114619138465,,1.0,1.0,,,
29,508913,0.1643645650348145,,1.0,1.0,,,
29,516694,0.535307734810749,,1.0,1.0,,,
29,534237,0.328574842343791,,1.0,1.0,,,
29,536715,0.6650788740894322,,1.0,1.0,,,
29,545850,0.36859244820869463,,1.0,1.0,,,
29,546999,0.43490615166405144,,1.0,1.0,,,
29,551810,0.44285870260858046,,1.0,1.0,,,
29,558277,0.22115145771181455,,1.0,1.0,,,
29,559042,0.19991833282777388,,1.0,1.0,,,
29,561312,0.5127943482486195,,1.0,1.0,,,
29,566386,0.5282152122538356,,1.0,1.0,,,
29,568093,0.7829574306985567,,1.0,1.0,,,
29,572500,0.380874251817047,,1.0,1.0,,,
29,581406,0.7055160306966897,,1.0,1.0,,,
29,583251,0.24872517064460592,,1.0,1.0,,,
29,584811,0.28375865459361005,,1.0,1.0,,,
29,593266,0.3197880189930559,,1.0,1.0,,,
29,594766,0.590769458568754,,1.0,1.0,,,
29,595539,0.3351205775866585,,1.0,1.0,,,
29,597992,0.30919262817460846,,1.0,1.0,,,
29,598220,0.5900834088677386,,1.0,1.0,,,
29,599441,0.19812728098720384,,1.0,1.0,,,
29,600329,0.5787045281191355,,1.0,1.0,,,
29,612378,0.32572940351472424,,1.0,1.0,,,
29,615605,0.31883675692144775,,1.0,1.0,,,
29,629627,0.16004015274942363,,1.0,1.0,,,
