templateID,candidateID,demographicsCosine,travelJaccard,dtwAllEdges,dtwCommunication,dtwTravel
0,456810,0.17349914967348062,,0.08979494759059711,,
0,457699,0.2661264989793708,,0.06349461635760184,0.1970658556328586,
0,459811,0.12856141393230408,,0.039293817800568995,0.45421435425540047,
0,460534,0.45654390034078385,,0.039293817800568995,0.45421435425540047,
0,461719,0.1967455283199948,,0.037046566700654676,0.19080819424304413,
0,463038,0.6290008700375894,,0.039293817800568995,0.45421435425540047,
0,463126,0.30064639298220663,,0.0381867268933223,0.1970658556328586,
0,463884,0.2270436118460779,,0.08179660450466159,0.45421435425540047,
0,476973,0.16106981014524469,,0.0381867268933223,0.1970658556328586,
0,479204,0.47776073649552653,,0.09624980365728482,0.45421435425540047,
0,480268,0.30639549153247553,,1.4410476547645968e-163,0.45421435425540047,
0,480375,0.4268083667836247,,0.03587018396644946,0.1843382286024031,
0,482973,0.1456843503935989,,0.0381867268933223,0.1970658556328586,
0,491352,0.1902870855381597,,0.11418518726571995,0.1970658556328586,
0,494508,0.3732481266223241,,0.07858763560113799,0.15579423821243896,
0,494556,0.750304899839414,,0.06416653577152322,0.45421435425540047,
0,497185,0.2358425548099296,,0.07292623947651468,0.45421435425540047,
0,500192,0.3334163854217996,,0.06073264591899915,0.1843382286024031,
0,508913,0.13071796236395017,,0.0381867268933223,0.1970658556328586,
0,516694,0.2724776626434915,,0.0381867268933223,0.1970658556328586,
0,534237,0.23557046721888303,,0.0723357338918106,0.1970658556328586,
0,536715,0.629057441656913,,0.0893160377887362,0.45421435425540047,
0,536893,0.13083142035275924,,0.06416653577152322,0.45421435425540047,
0,546999,0.10671373182091104,,0.17694341575622957,0.1776327617818639,
0,551810,0.3894719155864876,,0.05156663846027762,0.2830142882941438,
0,556718,0.15557764956523062,,0.0735120018140242,0.45421435425540047,
0,559042,0.2997259964613058,,0.14496762258237691,0.1776327617818639,
0,561312,0.25636847376126426,,0.0381867268933223,0.1970658556328586,
0,566386,0.23503007143601723,,0.08179660450466159,0.45421435425540047,
0,568093,0.5486467103407693,,0.2457391230338923,0.14779939172464396,
0,572500,0.542620449987974,,0.05239175706742533,0.274304062030809,
0,581406,0.6936053960661424,,0.045372592569293234,0.2559960557948584,
0,584811,0.005432471273096817,,0.1006071805054548,0.17066403719657225,
0,585395,0.17906100428739002,,0.07292623947651468,0.45421435425540047,
0,593266,0.24782074519724345,,0.05857576513170904,0.14779939172464396,
0,594766,0.3249672978981067,,0.03587018396644946,0.1843382286024031,
0,598220,0.43769278426914787,,0.12004459627660707,0.45421435425540047,
0,599441,0.14810342542792726,,0.1122914376001656,0.14779939172464396,
0,600329,0.692094889436122,,1.4410476547645968e-163,0.45421435425540047,
0,614986,0.17629115095852133,,0.08835043063415533,0.1970658556328586,
0,615605,0.3089229583087444,,0.06868617297937094,0.3620330940191083,
0,619270,0.16023811255927428,,0.10187805842680037,0.1970658556328586,
0,629627,0.08411495111819212,,0.17102719147265094,0.1843382286024031,
0,634283,0.3632391832453915,,0.11343148142323312,0.1776327617818639,
0,636990,0.7679647691384273,,0.04812490182864241,0.3036988799925641,
0,638752,0.21610059363855133,,0.07803997990042107,0.41219281000686947,
0,645393,0.18815441341119904,,0.19003299909371824,0.1970658556328586,
0,647945,0.1450575156608423,,0.08737415281536318,0.1776327617818639,
0,655636,0.7328188982014039,,0.03587018396644946,0.1843382286024031,
2,456810,0.4609007277988503,,,,
2,457699,0.357388502250517,,,,
2,459811,0.3477362394203053,,,,
2,460534,0.5387981908908843,,,,
2,461719,0.3440928713304312,,,,
2,463038,0.6848090932903463,,,,
2,463126,0.29666825527562457,,,,
2,463884,0.3866072162343573,,,,
2,476973,0.3265174613041081,,,,
2,479204,0.4722907676901128,,,,
2,480268,0.5823664045882362,,,,
2,480375,0.44451634974834786,,,,
2,482973,0.4495113465034736,,,,
2,491352,0.38853600375205044,,,,
2,494508,0.604624975471721,,,,
2,494556,0.5210882733654448,,,,
2,497185,0.4605290597430177,,,,
2,500192,0.33749057980101305,,,,
2,508913,0.37445029288437626,,,,
2,516694,0.508751675507151,,,,
2,534237,0.6211275872579811,,,,
2,536715,0.4150632580654313,,,,
2,536893,0.28810794344908786,,,,
2,546999,0.5331841603671823,,,,
2,551810,0.3741841155508585,,,,
2,556718,0.36862270776407835,,,,
2,559042,0.40454561394985605,,,,
2,561312,0.409613625055069,,,,
2,566386,0.22340895946520084,,,,
2,568093,0.2888171783494009,,,,
2,572500,0.46165433637536935,,,,
2,581406,0.6326842684941258,,,,
2,584811,0.33924443554083117,,,,
2,585395,0.3549103588566935,,,,
2,593266,0.3208933535779333,,,,
2,594766,0.346349236449947,,,,
2,598220,0.44767652770682004,,,,
2,599441,0.3300845277656343,,,,
2,600329,0.502884638218971,,,,
2,614986,0.3166846778630258,,,,
2,615605,0.5582090156580006,,,,
2,619270,0.05852595820932893,,,,
2,629627,0.38221904384497013,,,,
2,634283,0.35108539276824857,,,,
2,636990,0.7273456475906224,,,,
2,638752,0.3258835567731806,,,,
2,645393,0.4094041053672685,,,,
2,647945,0.35842157835289906,,,,
2,655636,0.6754949345460179,,,,
27,456810,0.4859977099152897,,0.1455581245077881,,
27,457699,0.403830100438347,,0.0735120018140242,0.4877131100041322,
27,459811,0.49331717117212537,,0.09535443718583642,7.66552245957224e-163,
