templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
63,585606,0.432129807386543,,0.8571428571428572,0.3401268506157723,0.3868151175459598,0.8918698035495712,0.36869455301397824,0.8374544371976769,0.8336411991936141,,,0.772357481156992,0.970158293130741,,False,False,False,False,False,False,False,False,30,25,2.0
43,579305,0.6012051852447258,,1.0,0.19301528944823082,0.1934075587729799,0.8436017712815935,0.5597401655607331,0.8589920775539424,0.8920642579312019,,,0.847828750436145,0.884159224997237,,False,False,False,False,False,False,False,False,30,31,15.0
27,544636,0.4536986515951351,,0.7142857142857143,0.495073771488337,0.5605483599480056,,,0.9106522939337972,0.8934024148109624,,,,,,False,False,False,False,False,False,False,False,32,27,16.0
39,657526,0.4541734457991979,,0.6666666666666667,0.6945163361480209,0.7339300828985966,0.9288677456557456,0.7095059250533994,0.9522516184537602,0.9485970780649572,,,0.8642020598882418,0.8468503913713148,,False,False,False,False,False,False,False,False,27,23,0.0
41,601496,0.25323173918296665,,1.0,0.7669649888473705,0.8820741821654755,0.8971620227058051,0.5114538240447754,0.8485855772921901,0.8980958527212183,,,0.8634446531011511,0.9536817183773841,,False,False,False,False,False,False,False,False,36,28,12.0
34,536906,0.18286916086848692,,0.5,0.4293177442060789,0.47374983139114885,0.9338320157287192,0.5649712596415903,0.8974188550432577,0.8497112202031074,,,0.8099430239016405,0.956672068180744,,False,False,False,False,False,False,False,False,29,38,20.0
56,483005,0.7330400581527553,,0.8571428571428572,0.26196841599779197,0.33499171836266495,0.8887416242634757,0.5770556165481192,0.8169151318417198,0.8784340417330088,,,0.8108607612479086,0.9075308170800722,,False,False,False,False,False,False,False,False,29,27,13.0
47,557269,0.41567611515166863,,1.0,0.2656844656620286,0.29962570166335334,0.8918172331038072,0.7436372725845908,0.7167784800321622,0.8011800142869115,,,0.8377258496557107,0.8893787534020255,,False,False,False,False,False,False,False,False,29,25,13.0
57,655963,0.25548190521319947,,0.5,0.1252448582170299,0.14981285083167667,0.9075657666691832,0.6359841170657977,0.7569713694620173,0.8623979194801273,,,0.9568640244456188,0.9450456733428492,,False,False,False,False,False,False,False,False,33,28,18.0
0,566580,0.36840636861970255,,0.5714285714285714,,,0.9470478288576368,0.5911308565784741,0.9548461678945328,0.9485970780649572,,,0.6822869731458212,0.924671438116752,,False,False,False,False,False,False,False,False,24,19,0.0
45,628320,0.5514223628214703,,0.7142857142857143,0.18257418583505539,0.2058980693513018,0.8494416089371235,0.7238329507681399,0.961202642703778,0.9152804208045054,,,0.8783951456799844,0.9567183737528676,,False,False,False,False,False,False,False,False,35,29,8.0
58,584457,0.07744211658704919,,1.0,0.17712297710801905,0.19975046777556887,0.8295500656125832,0.43426360430403366,0.8860546830521079,0.8763360990975827,,,0.7078001124787139,0.966260804156043,,False,False,False,False,False,False,False,False,26,28,11.0
65,477374,0.11397953291273633,,0.4,,,,,0.9308878934697632,0.9535298611272248,,,,,,False,False,False,False,False,False,False,False,29,23,0.0
40,516873,0.6547853021432564,,0.8571428571428572,0.7422805346746356,0.46310240811185854,0.9462699398070128,0.6808658112408764,0.9308878934697632,0.9535298611272248,,,0.9462699398070128,0.9884662772338821,,False,False,False,False,False,False,False,False,29,25,0.0
37,639642,0.2920145344097857,,0.19999999999999996,0.34584366863838184,0.3868151175459598,0.7742164901166322,0.48602158875928386,0.7969392828834656,0.9006327554908986,,,0.7703236709807121,0.9165577575627099,,False,False,False,False,False,False,False,False,29,28,10.0
