templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
27,505965,0.5449293583678383,,0.5,0.19802950859533489,0.4549533422680811,0.8181576043131341,0.38269930945614694,0.7121066375378485,0.5004011802135486,,,0.6711683344662508,0.5312714626199784,,False,False,False,False,False,False,False,False,32,30,31.0
43,477138,0.12845536441853578,,0.6666666666666667,0.18786728732554484,0.21186736546393453,0.6726077327016313,0.4926540599333346,0.7112112527041468,0.4736833711292968,,,0.6484091738143605,0.5397891682326537,,False,False,False,False,False,False,False,False,30,24,14.0
63,639051,0.2764253258068802,,0.6666666666666667,0.24253562503633294,0.27804088398485977,0.7167147509251359,0.428437376739858,0.6135163617064402,0.5057609473135585,,,0.7414678309413861,0.7042985390358829,,False,False,False,False,False,False,False,False,30,25,9.0
39,544615,0.3620748524184397,,0.75,0.26196841599779197,0.2233278122417766,0.7664013193914696,0.4700108321960049,0.7626698030941739,0.3941838173607256,,,0.7170699210020905,0.7587877905478522,,False,False,False,False,False,False,False,False,27,28,0.0
41,534034,0.07695810888065457,0.8571428571428572,1.0,0.4428074427700477,0.5538349637593264,0.8457605115060571,0.5249767860650382,0.7083580900628946,0.8164169048196992,0.5124646729700573,0.1985402532027808,0.7476081097371844,0.6551333511444342,0.15430334996209194,False,False,False,False,False,False,False,False,36,29,25.0
34,585212,0.2695640727936143,,0.8,0.47278897170376755,0.4466556244835532,0.8396494636406842,0.4545910411444044,0.7414308632940052,0.6626168713259226,,,0.8692379554688912,0.5170502465257925,,False,False,False,False,False,False,False,False,29,31,12.0
56,582851,0.4967038595066045,,1.0,0.17149858514250887,0.2496880847194611,0.8405931074788057,0.3641031216746606,0.6463852765256,0.6796354497128443,,,0.8836446039991281,0.5805963877335594,,False,False,False,False,False,False,False,False,29,30,14.0
47,541017,0.5627233366510553,,0.8571428571428572,0.16568337391590282,0.1934075587729799,0.7107309306966791,0.42084214123436786,0.726159275231141,0.6151103777419062,,,0.7722366464289467,0.6708850236133115,,False,False,False,False,False,False,False,False,29,33,4.0
57,572413,0.8609014990920294,,0.625,0.18786728732554484,0.4892867219323977,0.8274975796684495,0.3711934386501135,0.7899835918271422,0.4224136213657968,,,0.8087218060269202,0.5862090698472467,,False,False,False,False,False,False,False,False,33,29,7.0
0,629627,0.12321513066640077,,1.0,,,0.8812177158294853,0.49436893679974214,0.8203395617551658,0.6085999922454202,,,0.8417713602653965,0.7141360848962751,,False,False,False,False,False,False,False,False,24,37,8.0
45,527597,0.575426716226638,,0.4285714285714286,0.1328422328310143,0.14981285083167667,0.8260376673928549,0.5580790988833016,0.5957739582727783,0.7388996699792423,,,0.9002005565569536,0.5559141743585736,,False,False,False,False,False,False,False,False,35,30,7.0
58,534449,0.25935591037090366,,1.0,0.28697202159177576,0.29118384214304716,0.8405979543143177,0.4178670708597904,0.6236138716349965,0.5057609473135585,,,0.6139253205410997,0.6350361836677463,,False,False,False,False,False,False,False,False,26,21,7.0
65,599441,0.17111661099291053,,0.8,0.07669649888473705,0.13212251550074416,0.9610047159530021,0.49858021391943963,0.7719844895814694,0.90132552026482,,,0.8641454620298136,0.7931517885809047,,False,False,False,False,False,False,False,False,29,29,4.0
40,563211,0.3896865363583256,,0.8333333333333334,0.21693045781865616,0.2233278122417766,0.9584192530945026,0.5013206707097886,0.8450627946244075,0.9312198441733052,,,0.842279925530872,0.749747651360994,,False,False,False,False,False,False,False,False,29,32,6.0
37,515794,0.41189176324962146,,0.33333333333333337,0.25437350953458415,0.2868697689530078,0.6693109785166852,0.3981456072752904,0.7195552862456365,0.4058820461642173,,,0.7658838785958834,0.6499563447370098,,False,False,False,False,False,False,False,False,29,29,24.0
