templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
43,544074,0.06553409288805045,,1.0,0.19802950859533489,0.2288429096710954,0.9131845894756472,0.7124610287888554,0.8594056692377625,0.34333786024575585,,,0.8594417162939051,0.7131689040238498,,False,False,False,False,False,False,False,False,30,25,12.0
39,493094,0.7799944014809688,,0.6,0.23431167445160248,0.2058980693513018,0.8205600043147628,0.4557679661562771,,,,,0.923097144706327,0.775089115828455,,False,False,False,False,False,False,False,False,27,23,26.0
27,521318,,,,0.146862614204502,0.5401579153970482,0.8547712285752301,0.4586245320691219,,,,,0.9170121306144172,0.5133987169728996,,False,False,False,False,False,False,False,False,32,3,1.0
41,542965,0.35601732737126257,1.0,1.0,0.7669649888473705,,0.9508902307596336,0.6840502972543113,0.6585448811016179,0.3952772919964296,0.7431583703623271,0.46834904244875836,0.9263353461394506,0.7789035185079543,2.3603767833730263e-162,False,False,False,False,False,False,False,False,36,24,9.0
34,572391,0.2514011658122469,,0.8,0.21693045781865616,0.46310240811185854,0.8558948182482152,0.4965787143734536,0.7077134775203167,0.3191534224406093,,,0.7588443897215029,0.5240852408338132,,False,False,False,False,False,False,False,False,29,27,2.0
56,542649,,,,0.22140372138502384,0.25948346926720134,0.7104695982887066,0.49015234271107444,,,,,0.9276173995721766,0.528953488110978,,False,False,False,False,False,False,False,False,29,4,1.0
47,536003,,,,0.26196841599779197,0.29962570166335334,0.9195044717644744,0.4108936325860876,,,,,0.9573847203458982,0.4905443700412366,,False,False,False,False,False,False,False,False,29,3,26.0
57,607386,0.3410097779022626,,0.6666666666666667,0.146862614204502,0.17298897951146752,0.8469651665085183,0.7801133714419195,0.6949169221670396,0.4423362852899851,,,0.8258569136131415,0.6076612209979829,,False,False,False,False,False,False,False,False,33,25,2.0
45,541619,0.6082213951303492,,0.33333333333333337,0.1533929977694741,0.08649448975573376,0.8400381302267688,0.6851774672122752,0.8948285721844106,0.678516404875769,,,0.8065577388788833,0.7360069876526597,,False,False,False,False,False,False,False,False,35,31,13.0
0,538892,0.15319596543975872,,0.6666666666666667,,,0.8683874812354789,0.7560471327904449,0.8236970006935941,0.4857109218383462,,,0.8148501854668603,0.9403888396695588,,False,False,False,False,False,False,False,False,24,29,9.0
65,614761,0.6566668325518845,,0.8333333333333334,0.07669649888473705,0.08649448975573376,0.7409030244464463,0.5747482143234783,0.9050039333494538,0.7021046114885987,,,0.9451324051768945,0.8929683586668563,,False,False,False,False,False,False,False,False,29,24,19.0
67,516236,,,,0.276533159377486,0.2496880847194611,1.0,0.7876067735198222,,,,,0.9476934219034059,0.6809982849036653,,False,False,False,False,False,False,False,False,4,27,0.0
40,500813,0.1573478658524043,,0.875,0.18786728732554484,0.21186736546393453,0.7924361110927761,0.5747482143234783,0.7435106200435253,0.7021046114885987,,,0.9341067019342146,0.8929683586668563,,False,False,False,False,False,False,False,False,29,29,17.0
37,493652,0.25338976605341634,,0.4,0.28697202159177576,0.393209189025593,0.7656199832180973,0.8395916068291179,0.7920690159748984,0.2447733260913892,,,0.7991028427583692,0.6717829706306422,,False,False,False,False,False,False,False,False,29,26,1.0
