templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
61,488928,0.09196067770323046,,0.4,,,,,,,,,,,,False,False,False,False,False,False,False,False,21,26,0.0
47,534449,0.20909879090038647,,0.6666666666666667,0.32839478871459266,0.34956331860724554,0.7684929419915911,0.3690513838365471,0.7024051644307217,0.4311380549940147,,,0.6913239226554548,0.6255356976398994,,False,False,False,False,False,False,False,False,29,21,3.0
56,515794,0.8075020345444024,,0.8333333333333334,0.2076951008135743,0.2288429096710954,0.8155639368396906,0.4144251357691154,0.7254213052376821,0.5352493402009479,,,0.6601729229959655,0.5179977789986028,,False,False,False,False,False,False,False,False,29,29,15.0
36,573870,0.49006998581951056,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,21,19,0.0
0,656156,0.33638173041001684,,0.8,,,,,,,,,,,,False,False,False,False,False,False,False,False,24,21,0.0
55,515799,0.8190416299908139,,0.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,15,16,0.0
27,602912,0.4672201767581358,,0.6,0.18786728732554484,0.5538349637593264,0.8016310877280503,0.4713301533704753,0.7367532144098718,0.4940750152029151,,,0.6703365558646015,0.5188607136926551,,False,False,False,False,False,False,False,False,32,28,7.0
65,464563,0.22595306566175738,,0.4,,,,,,,,,,,,False,False,False,False,False,False,False,False,29,25,0.0
37,572413,0.4112314385170268,,0.5714285714285714,0.2656844656620286,0.39636754650223255,0.8290119182435949,0.42670208293921214,0.8379211741373946,0.4950431185483997,,,0.8629830603144039,0.6600945548730319,,False,False,False,False,False,False,False,False,29,29,6.0
38,563584,0.25097022868040586,,0.5,,,,,,,,,,,,False,False,False,False,False,False,False,False,20,22,0.0
57,505965,0.8202822294398449,,0.4285714285714286,0.1533929977694741,0.4353460514793413,0.7565740970502692,0.38966389419781583,0.7908349933664811,0.2818837877517476,,,0.7076008384686666,0.6573039307966254,,False,False,False,False,False,False,False,False,33,30,13.0
52,533094,0.5055696038789133,,0.25,,,,,,,,,,,,False,False,False,False,False,False,False,False,21,23,0.0
49,533141,0.5712495824434826,,0.8,,,,,,,,,,,,False,False,False,False,False,False,False,False,27,19,0.0
43,546478,0.13220173498898846,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,30,20,0.0
34,585212,0.2695640727936143,,0.8,0.47278897170376755,0.4466556244835532,0.8396494636406842,0.4545910411444044,0.7414308632940052,0.6626168713259226,,,0.8692379554688912,0.5170502465257925,,False,False,False,False,False,False,False,False,29,31,1.0
45,541017,0.267398494152317,,0.4285714285714286,0.1252448582170299,0.1412449103092897,0.8787006539729258,0.5401334696716392,0.8556624327025936,0.6844494161360084,,,0.8308486183842636,0.4939439416397582,,False,False,False,False,False,False,False,False,35,33,1.0
64,471663,0.47739159192597463,,0.5,,,,,,,,,,,,False,False,False,False,False,False,False,False,20,19,0.0
42,546626,0.3001264077562589,,0.5,,,,,,,,,,,,False,False,False,False,False,False,False,False,19,17,0.0
63,472522,0.5520024982426532,,0.5,,,,,,,,,,,,False,False,False,False,False,False,False,False,30,20,0.0
53,533024,0.4540699653094814,,0.75,,,,,,,,,,,,False,False,False,False,False,False,False,False,17,22,0.0
46,536953,0.3704444654106305,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,22,19,0.0
29,599441,0.3165838904601676,,0.8,,,,,,,,,,,,False,False,False,False,False,False,False,False,22,29,0.0
62,477138,0.04777992826444721,,0.6666666666666667,,,,,,,,,,,,False,False,False,False,False,False,False,False,20,24,0.0
39,563211,0.3909987380041914,,0.8333333333333334,0.2835351069316551,0.26424503100148833,0.8925628071327454,0.4765051753492944,0.8647366670543511,0.9163323868153898,,,0.807557555633379,0.7150233768959751,,False,False,False,False,False,False,False,False,27,32,0.0
33,590265,0.5855198736414666,,0.33333333333333337,,,,,,,,,,,,False,False,False,False,False,False,False,False,22,20,0.0
41,548320,0.13253723741311507,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,36,26,0.0
44,544615,0.7213697661171545,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,18,28,0.0
59,499312,0.19468384912879905,,0.5,,,,,,,,,,,,False,False,False,False,False,False,False,False,17,23,0.0
2,604021,0.47040987215689206,,0.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,25,22,0.0
31,595057,0.2597948692122224,,0.4,,,,,,,,,,,,False,False,False,False,False,False,False,False,24,19,0.0
58,501047,0.24916971058085585,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,26,19,0.0
35,582851,0.23947965422669065,,0.8,,,,,,,,,,,,False,False,False,False,False,False,False,False,18,30,0.0
40,552439,0.38414358522064607,,0.8,,,,,,,,,,,,False,False,False,False,False,False,False,False,29,21,0.0
48,534034,0.4131392225177558,,1.0,,,,,,,,,,,,False,False,False,False,False,False,False,False,18,29,0.0
54,527597,0.4410645215664556,,0.8333333333333334,,,,,,,,,,,,False,False,False,False,False,False,False,False,20,30,0.0
