templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
43,534449,0.2828528820353729,,1.0,0.18786728732554484,0.21186736546393453,0.8604425464458019,0.41632917757708077,0.7438804273867522,0.5057609473135585,,,0.6971306327121656,0.5320989407919947,,False,False,False,False,False,False,False,False,30,21,16.0
27,639051,0.3748764689196255,,0.6666666666666667,0.15965649400644924,0.5447550869318748,0.8290024658323789,0.3502045122400919,0.7021047058637142,0.545241814101789,,,0.6383822638094572,0.5556276784164265,,False,False,False,False,False,False,False,False,32,25,33.0
58,602912,0.19023217234068718,,1.0,0.16568337391590282,0.17298897951146752,0.8211249310686805,0.3903215058520517,0.7524817705885125,0.4757933145700081,,,0.7537227311815166,0.6170722739109302,,False,False,False,False,False,False,False,False,26,28,29.0
39,585212,0.11329932575636692,0.8333333333333334,0.5,0.17149858514250887,0.17298897951146752,0.8078320618918573,0.4153308238647917,0.8677181391162176,0.7086718246749673,0.5738887314887162,0.19307580922727324,0.9200581377470126,0.6688925052839554,0.2672612419124244,False,False,False,False,False,False,False,False,27,31,64.0
63,527597,0.509324632324895,,0.75,0.2656844656620286,0.29962570166335334,0.8413754302331548,0.4270793510575179,0.6281024262089625,0.7696217814445148,,,0.6770856972603507,0.6845076761056444,,False,False,False,False,False,False,False,False,30,30,13.0
66,644830,,,,,,1.0,0.6579135909226338,,,,,0.9714285714285714,0.5069389039837968,,False,False,False,False,False,False,False,False,1,4,5.0
41,515794,0.0683397627368531,,1.0,0.43611475374191655,0.4604020795054769,0.7753035652352722,0.4506608461749468,0.8286249260305352,0.4672741862618344,,,0.6837823019890645,0.6569731592283292,,False,False,False,False,False,False,False,False,36,29,58.0
34,544615,0.4003050801654528,,0.75,0.3731161833457641,0.4266671862008473,0.7856064653611161,0.42745528978586356,0.7843924056951406,0.4244792808661091,,,0.6901202692614451,0.5171017701932292,,False,False,False,False,False,False,False,False,29,28,31.0
56,563211,0.37603591069670594,,1.0,0.20291986247835694,0.27804088398485977,0.8891469384549145,0.39621294224372144,0.8265546901668344,0.7465742193378473,,,0.7189083082249621,0.5798879202155693,,False,False,False,False,False,False,False,False,29,32,7.0
47,541017,0.5627233366510553,,0.8571428571428572,0.16568337391590282,0.1934075587729799,0.7107309306966791,0.42084214123436786,0.726159275231141,0.6151103777419062,,,0.7722366464289467,0.6708850236133115,,False,False,False,False,False,False,False,False,29,33,27.0
57,572413,0.8609014990920294,,0.625,0.18786728732554484,0.4892867219323977,0.8274975796684495,0.3711934386501135,0.7899835918271422,0.4224136213657968,,,0.8087218060269202,0.5862090698472467,,False,False,False,False,False,False,False,False,33,29,12.0
45,505965,0.5955811622886837,,0.33333333333333337,0.11715583722580124,0.42957962401234007,0.7837419279876133,0.39536248918122396,0.7972500923422987,0.4516469940248478,,,0.9207053735954582,0.5066886016655322,,False,False,False,False,False,False,False,False,35,30,23.0
0,582851,0.43414969205629644,,0.5714285714285714,,,0.8657876722612732,0.4442558623190952,0.8355384585144986,0.5877003486540816,,,0.9794572967746846,0.6827382123411107,,False,False,False,False,False,False,False,False,24,30,5.0
65,599441,0.17111661099291053,,0.8,0.07669649888473705,0.13212251550074416,0.9610047159530021,0.49858021391943963,0.7719844895814694,0.90132552026482,,,0.8641454620298136,0.7931517885809047,,False,False,False,False,False,False,False,False,29,29,4.0
67,488928,,,,0.2384591057142487,0.19975046777556887,0.9818454082937376,0.46440890413944114,,,,,0.9673217349287276,0.6985092812471013,,False,False,False,False,False,False,False,False,4,26,37.0
40,629627,0.45239184974780583,0.8571428571428572,1.0,0.7208382919471293,0.7990018711022755,0.8862614329892532,0.47782928754662385,0.90792684970425,0.6233775340273421,0.5124646729700573,0.1985402532027808,0.8396204378841269,0.7897596911889024,0.21821789023599242,False,False,False,False,False,False,False,False,29,37,17.0
37,477138,0.28674433781298236,,0.8333333333333334,0.3067859955389482,0.37034727922845617,0.6516761565240792,0.4096014701942652,0.7796592375442365,0.40340321103356136,,,0.7493767467673252,0.6395749346778132,,False,False,False,False,False,False,False,False,29,24,57.0
