templateID,candidateID,demographicsCosine,travelJaccard,profileJaccard,dtwAllEdges,dtwCommunication,glPhone-dir4,glPhone-undir5,glEmail-dir4,glEmail-undir5,glTravel-dir4,glTravel-undir5,glCommunication-dir4,glCommunication-undir5,dtwTravel,Country,F_Smoker,F_Education,F_Property,F_Mortgage,F_Gas,F_Rich,F_Renting,templateNeighbors,candidateNeighbors,nbCommonCommNeighbors
72,573137,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,6,25,0.0
87,509607,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,5,3,0.0
69,477657,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,28,0.0
70,616453,,,,,,,,,,0.6823857290802553,0.20439363782425837,,,,False,False,False,False,False,False,False,False,13,4,0.0
39,625756,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,27,2,0.0
86,561157,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,5,3,0.0
40,657173,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,29,1,0.0
76,594308,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,7,32,0.0
71,619322,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,9,43,0.0
41,499467,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,36,1,0.0
81,483784,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,7,30,0.0
